시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
I10,세종특별자치시교육청,세종특별자치시,교습소,3000011656,THE 도레미 피아노 교습소,20190103,20190103,개원,        ,99991231,30,9,예능(대),예능(중),초급A,음악,"초급A:150000, 고급A:160000, 초급B:130000, 고급B:170000, 고급C:140000, 고급D:150000",Y,N,세종특별자치시  시청대로 236,", 모아미래도아파트상가 B동 2층 129호 (소담동, 새샘마을3단지)",30151,null,20241110
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012340,YBM리딩클럽영어교습소,20220223,20220223,개원,        ,99991231,64,8,국제화,외국어,초등1,실용외국어(유아/초·중·고),"초등1:200000, 초등2:220000, 초등3:230000, 초등4:240000, 초등5:250000, 중등1:280000",Y,N,세종특별자치시  국세청로 45,", 상가 B동 217호 (나성동, 나릿재마을 3단지)",30128,null,20250511
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016954,YBM엘리아영어교습소,20260608,20260608,개원,        ,        ,0,9,국제화,,,, ,Y, ,세종특별자치시 누리로 28,", B상가동 212호(한솔동,첫마을6단지)",30130,010-2989-5894,20260614
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016843,YBM잉글루(Engloo)영어나성영어교습소,20251203,20251203,개원,        ,        ,0,8,국제화,,,, ,Y, ,세종특별자치시 국세청로 45,"A101호(나성동,나릿재마을 3단지)",30128,,20251214
I10,세종특별자치시교육청,세종특별자치시,교습소,3000011870,YBM잉글루영어교습소(고운동캠퍼스),20200227,20200227,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,고등-A,보습,"고등-A:300000, 초등-A:180000, 초등-B:200000, 중등-A:250000, 초등-C:180000, 초등-D:200000, 중등-B:250000",Y,N,세종특별자치시  마음로 49,", 근린생활시설2, B-0005 (고운동, 가락마을2단지)",30063,010-8733-4522,20260607
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012374,ZEST영어교습소,20220418,20220418,개원,        ,99991231,30,6,국제화,외국어,초등A,실용외국어(유아/초·중·고),"초등A:270000, 중등B:300000, 초등특강C:162000, 중등특강D:210000, 초등E:190000, 초등F:170000",Y,N,세종특별자치시  한누리대로 2012,", 309호 (소담동, 코끼리타워)",30151,null,20250706
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012192,가온독서논술교습소,20210913,20210913,개원,        ,99991231,30,5,입시.검정 및 보습,보통교과,역사하기,보습,"역사하기:100000, 파워라이팅:55000, 파워캠프:150000, 점프캠프:150000, 마스터캠프:150000, 중학국어:150000, 중학역사:150000, 베이스캠프:83000, 독서캠프1:88000, 독서캠프2:88000, 토론캠프1:88000, 토론캠프2:93000, 논술캠프1:98000, 논술캠프2:103000, 말하는한국사:100000",Y,N,세종특별자치시  다정중앙로 53,", 페스티발1 603호 (다정동)",30124,010-6417-2520,20260111
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016811,강민준일등급수학교습소,20251027,20251027,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,수학A(중등),보습,"수학A(중등):350000, 수학B1 (중등):300000, 수학B2 (중등):250000, 수학C (중등):150000, 수학A (고등):450000, 수학B (고등):400000, 수학E (고등):400000, 수학C (고등):350000, 수학D (고등):150000",Y, ,세종특별자치시 한누리대로 237,"203호(나성동, 한스웰시티)(나성동)",30127,010-2315-6567,20251123
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012225,경희석사피아노교습소,20211028,20211028,개원,        ,99991231,35,5,예능(대),예능(중),,음악, ,Y,N,세종특별자치시  남세종로 357,", 상가 102호 (소담동, 새샘마을1단지)",30150,,20231018
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016948,고등류앤정수학교습소,20260601,20260528,개원,        ,        ,0,2,입시.검정 및 보습,보통교과,고등B,보습,"고등B:360000, 월,수,금 초등:240000, 화,목,금 초등:250000, 예비중:260000, 월,수,금 중등:300000, 화,목,금 중등:290000, 예비고:320000, 월,수,금 고등:400000, 화,목,금 고등:350000",Y, ,세종특별자치시 한누리대로 1828,"507호 일부(반곡동, 시드니블루)(반곡동)",30146,010-4088-0414,20260607
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016765,고수영어교습소,20250804,20250731,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,중등영어,보습,"중등영어:440000, 고등영어:490000, 중등특강(문법/독해):230000, 고등특강(문법/독해):230000",Y, ,세종특별자치시 다정중앙로 53,"409호(다정동, 페스티발1)",30124,,20260405
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016958,고운뜰가야금교습소,20260612,20260612,개원,        ,        ,0,5,예능(대),,,, ,Y, ,세종특별자치시 만남로 140,", 303호(고운동, 에이스프라자)(고운동)",30101,010-3062-2099,20260614
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012625,고운미술교습소,20190516,20190516,개원,        ,99991231,36,6,예능(대),예능(중),초급1,미술,"초급1:45000, 초급2:90000",Y,N,세종특별자치시  마음안1로 137,", 상가6동 204호 (고운동, 가락마을18단지 근린생활시설)",30062,,20250831
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016740,고운별수학교습소,20250616,20250616,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,A,보습,"A:200000, B:300000, C:340000",Y, ,세종특별자치시 고운서길 13,"302호 일부(고운동, 에이스프라자)",30063,,20250622
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012272,고운소리피아노음악교습소,20211223,20211223,개원,        ,99991231,24,6,예능(대),예능(중),중급2,음악,"중급2:150000, 고급1:160000, 고급2:170000, 초급1:120000, 초급2:130000, 중급1:140000",Y,N,세종특별자치시  마음안1로 137,", 상가4동 204호 (고운동, 가락마을18단지 근린생활시설)",30062,null,20240915
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016795,고운점홍익아트미술교육원미술교습소,20250918,20250918,개원,        ,        ,0,9,예능(대),,,, ,Y, ,세종특별자치시 마음로 70,"704호(고운동, 에셀프라자)",30063,,20250921
I10,세종특별자치시교육청,세종특별자치시,교습소,3000015046,골든스마트해법영어교습소,20250123,20250123,개원,        ,        ,0,9,국제화,외국어,초등비기너,외국어,"초등비기너:190000, 초등인터:210000, 초등어드밴스트:232500, 중등마스터:264000, 고등:280000, 초등특강:140000, 중등특강:160000, 고등특강:170000, 성인회화 Group:150000, 성인회화 1:1:250000",Y, ,세종특별자치시 한누리대로 2165,"752동 C-117호(보람동, 호려울마을7단지)(보람동)",30150,,20260329
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016955,골든애플영어교습소,20260610,20260610,개원,        ,        ,0,9,국제화,,,, ,Y, ,세종특별자치시 보듬3로 104-11,"303호(아름동, 행복프라자)",30100,,20260614
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014899,곰곰드럼교습소,20240607,20240607,개원,        ,        ,0,4,예능(대),예능(중),드럼 중급,음악,"드럼 중급:180000, 드럼 고급:200000, 마림바 초급:160000, 마림바 중급:180000, 마림바 고급:200000, 드럼 초급:160000",Y, ,세종특별자치시 한누리대로 2016,208호(소담동),30151,,20240630
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016721,공쌤수학교습소,20250513,20250513,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,세종특별자치시 다정남로 22,"123호(다정동,가온마을1단지 근린생활시설)",30124,,20250525
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016940,국어는자신감국어교습소,20260514,20260513,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,중등심화,보습,"중등심화:250000, 고등기본:250000, 중등기본:200000, 고등심화:300000",Y, ,세종특별자치시 보듬4로 9,"2F-51호(도담동, 도램마을11단지 카림애비뉴1)",30098,,20260621
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014752,그라시아음악교습소,20231114,20231114,개원,        ,        ,0,6,예능(대),예능(중),초급2,음악,"초급2:135000, 초급3:145000, 초급4:155000, 초급5:165000, 고급2:155000, 고급3:165000, 고급4:175000, 고급5:185000",Y, ,세종특별자치시 남세종로 503,"105호(보람동,호려울마을1단지)",30150,,20250615
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016776,그려요키즈드로잉아동전문미술교습소,20250818,20250818,개원,        ,        ,0,7,예능(대),예능(중),드로잉·소묘,미술,"드로잉·소묘:100000, 창작미술:150000, 미술고급:110000",Y, ,세종특별자치시 다정서로 60,"202호(다정동, 가온마을5단지 상가2동)(다정동,가온마을5단지)",30124,010-6625-5571,20260412
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014926,그루비보컬음악교습소,20240730,20240730,개원,        ,        ,0,1,예능(대),,,, ,Y, ,세종특별자치시 나성로 96,어반아트리움 더 센트럴(나성동),30128,,20240811
I10,세종특별자치시교육청,세종특별자치시,교습소,3000011581,그리니아트미술교습소,20180622,20180622,개원,        ,99991231,63,9,예능(대),예능(중),초급반,미술,"초급반:39600, 초급반:69840, 초급반:79920, 초급반:39600, 중급반:69840, 중급반:79920, 고급반:79200, 고급반:139680, 고급반:159840",Y,N,세종특별자치시  대평1길 27,", 상가동 1동 104호 (대평동, 해들마을1단지)",30153,,20231018
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016694,그리다미술교습소,20250324,20250324,개원,        ,        ,0,6,예능(대),예능(중),고급1,미술,"고급1:88000, 고급2:132000, 고급3:152000, 고급4:167000, 고급5:187000, 입시:267000",Y, ,세종특별자치시 도움3로 159,"상가동 B10호(종촌동,가재마을3단지)",30064,,20250330
I10,세종특별자치시교육청,세종특별자치시,교습소,3000015045,그리밍아틀리에 미술교습소,20250123,20250123,개원,        ,        ,0,0,예능(대),예능(중),미술1,미술,"미술1:30000, 미술2:110000, 미술3:160000, 미술4:190000, 미술5:50000, 미술6:120000, 미술7:170000, 미술8:200000, 미술9:130000, 미술10:180000, 미술11:210000",Y, ,세종특별자치시 도움1로 108,402-1호(종촌동),30064,,20260607
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014711,그린아트스콜레세종나릿재미술교습소,20230911,20230911,개원,        ,        ,0,9,예능(대),예능(중),고급1,미술,"고급1:35000, 고급2:130000, 고급3:140000, 고급4:150000, 고급5:160000",Y, ,세종특별자치시 어울누리로 67,B250호(나성동),30128,,20250511
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014955,그린아트스튜디오미술교습소,20240823,20240823,개원,        ,        ,0,9,예능(대),예능(중),1,미술,"1:60000, 2:90000, 3:100000, 4:110000, 6:130000, 7:140000, 8:150000, 9:160000, 10:170000, 11:180000, 12:190000, 13:200000, 14:210000, 15:220000, 16:230000, 17:240000, 18:250000, 5:120000",Y, ,세종특별자치시 산울7로 11,"F-113호(산울동,산울마을7단지 근린생활시설F, 706동 하부)",30091,,20250223
I10,세종특별자치시교육청,세종특별자치시,교습소,3000010904,그림소풍미술교습소,20140310,20140310,개원,        ,99991231,45,9,예능(대),예능(중),유·초등부(주2),미술,"유·초등부(주2):80000, 중등부(주2):80000, 고등부(주2):80000, 유·초등부:40000, 중등부:40000, 고등부:40000, 입시:100000, 성인:100000",Y,N,세종특별자치시  조치원읍 이화1로 15,", 조치원 신흥e-편한세상아파트 119동 103호 (조치원읍)",339762,null,20251214
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014729,그림조아미술교습소,20230927,20230927,개원,        ,        ,0,0,예능(대),예능(중),유 고급1,미술,"유 고급1:100000, 유 고급2:120000, 유 고급3:140000, 유 고급4:160000, 유 고급5:180000, 초 중급1:120000, 초 중급2:140000, 초 중급3:160000, 초 중급4:180000, 초 중급5:200000, 초 고급1:140000, 초 고급2:160000, 초 고급3:180000, 초 고급4:200000, 초 고급5:230000, 입시1:170000, 입시2:190000, 입시3:210000, 입시4:180000, 입시5:200000, 입시6:220000, 입시7:288000, 입시8:432000, 입시9:576000, 입시10:720000, 입시11:384000, 입시12:576000, 입시13:768000, 입시14:960000, 성인 중급1:170000, 성인 중급2:190000, 성인 고급1:180000, 성인 고급2:200000, 심리미술일반:50000, 심리미술성인:300000, 특수교육심리미술고급1:170000, 특수교육심리미술고급2:210000, 특수교육심리미술고급3:250000, 원데이클라쓰1:35000, 원데이클라쓰2:50000",Y, ,세종특별자치시 한누리대로 1824,(반곡동) 조이프라자 1동 511호,30146,044-866-7942,20250803
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014962,글벗수학교습소,20240912,20240912,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,세종특별자치시 소담4로 7,"43호(소담동, 새샘마을8단지 근린생활시설)",30147,010-8846-0115,20241006
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016747,깊은수학교습소,20250627,20250627,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,초등A,보습,"초등A:230000, 초등B:250000, 중등A:270000, 중등B:300000, 중등C:330000, 고등A:350000, 고등B:380000, 고등C:400000",Y, ,세종특별자치시 보람동로 14,"상가3동 303호(보람동,호려울마을8단지)",30150,,20260125
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012274,꿀비스피치교습소,20211227,20211227,개원,        ,99991231,30,8,기타(대),기타(중),초1,기타(소),"초1:120000, 초1-2:120000, 초3-4:120000, 초5-6:120000, 원데이:15000, 유아:120000",Y,N,세종특별자치시 나성북1로 51,"802동 210호(나성동,나릿재마을 6단지)",30128,,20251026
I10,세종특별자치시교육청,세종특별자치시,교습소,3000011999,꿈의미술교습소,20201202,20201202,개원,        ,99991231,30,6,예능(대),예능(중),초급.유치부주2회,미술,"초급.유치부주2회:57600, 초급.초등주2회:57600, 초급A.초등주1회:43200, 초급B.초등주1회:28800, 고급.초등2회:93600, 고급A.초등1회:46800, 고급B.초등1회:31200, 고급.중등1회:78000",Y,N,세종특별자치시  한누리대로 1828,", 406호 (반곡동, 시드니블루)",30146,010-7753-7137,20231018
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014879,꿈이든피아노교습소,20240513,20240513,개원,        ,        ,0,0,예능(대),,,, ,Y, ,세종특별자치시 산울7로 11,"근생 B 705동 232호 (산울동,산울마을7단지)",30091,,20240519
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016722,"나는,수학교습소",20250428,20250428,개원,        ,        ,0,6,입시.검정 및 보습,,,, ,Y, ,세종특별자치시 한누리대로 245,"306호(나성동, SR파크원)",30127,,20250525
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012577,나릿재해법영어교습소,20230210,20230210,개원,        ,99991231,54,9,국제화,외국어,초급,실용외국어(유아/초·중·고),"초급:210000, 중급:230000, 고급:270000",Y,N,세종특별자치시  나성북1로 51,", 219호 (나성동, 나릿재마을 6단지)",30128,null,20250309
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014957,나비독서논술교습소,20240816,20240816,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,세종특별자치시 한누리대로 1820,312-2호(반곡동),30146,,20240915
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012605,나성리더스수학교습소,20230223,20230223,개원,        ,99991231,42,7,입시.검정 및 보습,보통교과,"초등수학 1,2",보습,"초등수학 1,2:175000, 초등수학 3,4:198000, 초등수학 5,6:210000, 중등수학A:250000, 중등수학B:269000, 고등(공통):300000",Y,N,세종특별자치시  어울누리로 67,", B206호 (나성동, 나릿재마을2단지 상가)",30128,null,20251123
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012550,나성미술교습소,20221227,20221227,개원,        ,99991231,72,9,예능(대),예능(중),입시,미술,"입시:192000, 중급:110000, 고급:160000",Y,N,세종특별자치시  나성북로 47,", 상가 205호 (나성동, 나릿재마을4단지)",30128,null,20250511
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016772,나성피아노아카데미음악교습소,20250814,20250812,개원,        ,        ,0,5,예능(대),,,, ,Y, ,세종특별자치시 나성북로 47,"A상가 206호(나성동,나릿재마을4단지)",30128,044-863-9131,20250817
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014775,남다른영어교습소,20231220,20231220,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,영어중급,보습,"영어중급:320000, 영어고급:400000",Y, ,세종특별자치시 새롬중앙로 47,505호 일부(새롬동),30126,010-2715-9700,20260614
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012127,네스트잉글리쉬영어교습소,20210608,20210608,개원,        ,99991231,45,9,국제화,외국어,초등,실용외국어(유아/초·중·고),"초등:250000, 중등:350000, 고등:400000",Y,N,세종특별자치시 소담1로 12,"604호(소담동, 지엘플렉스 1)",30150,,20251123
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012597,노빌레아티스타미술교습소,20230223,20230223,개원,        ,99991231,45,9,예능(대),예능(중),초등부C_중급,미술,"초등부C_중급:180000, 초등부D_중급:30000, 초등부E_중급:130000, 유치부A_초급:120000, 유치부B_초급:30000, 초등부A_중급:120000, 초등부B_중급:170000",Y,N,세종특별자치시  소담3로 8,", 56호 (소담동, 새샘마을7단지 근린생활시설-2)",30151,null,20250406
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016789,놀작아트플랩미술교습소,20250901,20250901,개원,        ,        ,0,5,예능(대),,,, ,Y, ,세종특별자치시 새롬중앙1로 13,"112호(새롬동,새뜸마을6단지)",30126,,20250914
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016793,뉴잉글랜드피아노스튜디오음악교습소,20250903,20250903,개원,        ,        ,0,3,예능(대),,,, ,Y, ,세종특별자치시 다솜1로 21,"202호(어진동, 한뜰마을4단지 상가)(어진동)",30115,010-7980-4086,20251005
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012036,늘그림미술교습소,20210112,20210112,개원,        ,99991231,20,5,예능(대),예능(중),유치부A,미술, ,Y,N,세종특별자치시  보듬4로 9,", 도램마을11단지 카림 애비뉴1 89호 (도담동)",30098,010-6607-1478,20231018
I10,세종특별자치시교육청,세종특별자치시,교습소,3000015020,늘품수학교습소,20241211,20241211,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,수학 E1,보습,"수학 E1:180000, 수학 E2:200000, 수학 E3:220000, 수학 E4:250000, 수학 M1:250000, 수학 M2:300000, 수학 H1:350000, 수학 M3:500000, 수학 E5:300000, 수학 E6:350000, 수학 M4:400000, 수학 H2:450000, 수학 H3:550000",Y, ,세종특별자치시 국세청로 45,나릿재마을 3단지 상가동 B-152호(나성동),30128,,20250216
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012643,니노영어교습소,20230407,20230407,개원,        ,99991231,32,8,입시.검정 및 보습,보통교과,고등영어문법,보습,"고등영어문법:150000, 중등영어꿈드림:150000, 성인영어:400000, 성인편입영어:400000, 성인토플:400000, 성인토플텝스토익:400000, 고등수능A:320000, 성인종합영어:320000, 고등영어:290000, 고등수능:300000, 중등영어EX:280000, 중등영어:290000, 초등영어EX:230000, 초등영어:250000, 고등영어문법플러스:160000, 고등영어꿈드림:160000",Y,N,세종특별자치시  달빛로 41,", 402호 일부 (종촌동, 백두산빌딩)",30064,null,20251026
I10,세종특별자치시교육청,세종특별자치시,교습소,3000016836,다글문해력연구소독서논술교습소,20251203,20251203,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등독서논술(가),보습·논술,"초등독서논술(가):90000, 초등독서논술(나):140000, 초등독서논술(다):190000, 초등독서논술(라):120000, 초등독서논술(마):170000, 중등독서논술:170000",Y, ,세종특별자치시 한누리대로 2012,"211호(소담동, 코끼리타워)",30151,,20260125
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012584,다다의숲미술교습소,20230221,20230221,개원,        ,99991231,15,5,예능(대),예능(중),유아,미술,"유아:35000, 초등:35000, 작품심화반:120000",Y,N,세종특별자치시  다정중앙로 20,", 근린생활시설-2 204호 (다정동, 가온마을7단지)",30123,null,20250223
I10,세종특별자치시교육청,세종특별자치시,교습소,3000012006,다독다독독서논술교습소,20201208,20201208,개원,        ,99991231,36,6,입시.검정 및 보습,보통교과,독서·논술5,보습,"독서·논술5:194400, 독서·논술6:226800, 독서·논술7:259200, 독서·논술1:64800, 독서·논술2:97200, 독서·논술3:129600, 독서·논술4:162000",Y,N,세종특별자치시  절재로 13,", 상가동1 104호 (아름동, 범지기마을 1단지)",30100,044-863-5895,20260412
I10,세종특별자치시교육청,세종특별자치시,교습소,3000015001,다봄국어교습소,20241031,20241031,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,세종특별자치시 다정중앙로 20,"244호(다정동,가온마을7단지)",30123,010-9928-7560,20241208
I10,세종특별자치시교육청,세종특별자치시,교습소,3000014878,다온피아노음악교습소,20240513,20240513,개원,        ,        ,0,6,예능(대),예능(중),피아노기초1,음악,"피아노기초1:140000, 피아노기초2:160000, 피아노중급:170000, 피아노고급:190000, 피아노입시1:600000, 피아노입시2:700000, 피아노성인:120000",Y, ,세종특별자치시 산울2로 10,", B-207호(산울동,산울마을6단지 근린생활시설B)",30091,,20240915
