시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
S10,경상남도교육청,거제시,교습소,3000030152,고려영어학습센터영어교습소,20240419,20240419,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 연초면 거제대로 4340,",2층",53209,,20250126
S10,경상남도교육청,거제시,교습소,3000018387,그리미아트미술교습소,20190417,20190417,개원,        ,99991231,27,9,예능(대),예능(중),미술 입시 주4회,미술,"미술 입시 주4회:300000, 미술(중급 주5회):150000, 미술(중급 주4회):140000, 미술(중급 주3회):120000, 미술 고급 주4회:170000, 미술 고급 주5회:180000",Y,N,경상남도 거제시 문동1길 42,", 상가 302동 301,302호 (문동동, 거제 센트럴 푸르지오)",53298,055-637-8183,20250921
S10,경상남도교육청,거제시,교습소,3000026181,그림끌림미술교습소,20231214,20231214,개원,        ,        ,0,8,예능(대),예능(중),미술 고급1,미술,"미술 고급1:120000, 미술 고급2:130000, 미술 고급3:160000, 미술 고급4:170000, 미술 고급5:200000, 미술 고급6:210000, 미술 고급7:240000, 미술 고급8:250000, 미술 고급9:280000, 미술 고급10:290000, 미술 고급원데이클래스1:30000, 미술 고급원데이클래스2:40000, 미술 고급원데이클래스3:50000",Y, ,경상남도 거제시 고현항로 38,(고현동) 이편한세상 거제 유로스카이 상가4동 204호,53336,,20250713
S10,경상남도교육청,거제시,교습소,3000032236,글길국어전문교습소,20250103,20250103,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 수양로 456-5,301호(수월동),53237,,20250105
S10,경상남도교육청,거제시,교습소,3000032641,글숲국어교습소,20250723,20250723,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,초등국어(주1회반),보습,"초등국어(주1회반):65000, 중등국어(주1회반):70000, 고등국어(주1회반):90000, 초등국어(주2회반):130000, 중등국어(주2회반):140000, 고등국어(주2회반):180000",Y, ,경상남도 거제시 중곡로2길 56-1,104호(고현동),53248,,20251102
S10,경상남도교육청,거제시,교습소,3000020160,김민영어교습소,20210616,20210616,개원,        ,99991231,180,9,입시.검정 및 보습,보통교과,고등영어 5,보습·논술,"고등영어 5:550000, 중등영어 5:440000, 고등영어 4:440000, 고등영어 2:220000, 중등영어 2:170000, 중등영어 4:350000, 고등영어 3:330000, 중등영어 3:260000, 고등영어 1:110000, 중등영어 1:80000",Y,N,경상남도 거제시 용소1길 17-17,", 120동(상가동) 201호 (아주동, 거제 마린 푸르지오 1단지)",53300,,20240310
S10,경상남도교육청,거제시,교습소,3000017612,김새별스튜디오성악교습소,20180628,20180628,개원,        ,99991231,14,9,예능(대),예능(중),,음악,"성악입시(초등):160000, 성악입시(중등,고등):200000, 성악 입시(고등):300000",Y,N,경상남도 거제시 성산로 33,", e편한세상옥포 112동 203호 (옥포동)",53216,055-687-3164,20231018
S10,경상남도교육청,거제시,교습소,3000019328,김샘과학교습소,20200519,20200519,개원,        ,99991231,72,8,입시.검정 및 보습,보통교과,중등과학,보습,"중등과학:147000, 중등물리심화:147000, 중등화학심화:147000, 중등생명심화:147000, 고등 과학:180000, 고등물리 1,2:180000, 고등화학 1,2:180000, 고등생물 1,2:180000, 고등지구과학 1,2:180000",Y,N,경상남도 거제시 수양로 456,", 3층 (수월동)",53237,,20231018
S10,경상남도교육청,거제시,교습소,3000019729,김주향음악교습소,20201207,20201207,개원,        ,99991231,30,3,예능(대),예능(중),피아노초급1,음악,"피아노초급1:150000, 피아노중급1:160000, 피아노초급2:130000, 피아노중급2:140000, 피아노고급1:170000, 피아노고급2:150000, 피아노고급(영재):300000, 피아노입시:400000",Y,N,경상남도 거제시 성산로 33,", 112동201호(옥포동,이편한세상상가) (옥포동)",53216,null,20250330
S10,경상남도교육청,거제시,교습소,3000040133,깜미국어교습소,20260226,20260226,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 수양로 454-12,2층(수월동),53237,,20260301
S10,경상남도교육청,거제시,교습소,3000040337,꿀잼초중등영어교습소,20260618,20260618,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 제산로 2-5,"B102호(양정동,삼성쉐르빌)",53235,,20260621
S10,경상남도교육청,거제시,교습소,3000040249,꿈그린아트미술교습소,20260430,20260430,개원,        ,        ,0,9,예능(대),,,, ,Y, ,경상남도 거제시 상동7길 30-1,502-2호(상동동),53293,,20260517
S10,경상남도교육청,거제시,교습소,3000040148,나만의수학교습소,20260305,20260305,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 성산로 12,102호(옥포동),53221,,20260419
S10,경상남도교육청,거제시,교습소,3000017890,나의피아노스튜디오음악교습소,20181112,20181112,개원,        ,99991231,55,9,예능(대),예능(중),피아노 초급,음악,"피아노 초급:140000, 피아노 중급:160000, 피아노 고급 1:150000, 피아노 고급 2:170000, 우쿨렐레,칼림바 초급:130000, 우쿨렐레,칼림바 중급:140000, 바이올린 고급:150000, 피아노 고급 3:180000, 피아노 중등 입시:400000, 피아노 고등 입시:500000, 퍼펙트 피아노 고급:130000",Y,N,경상남도 거제시 장평2로 19,", 111동(상가동) 304호 (장평동, 덕산 아내 1차)",53271,null,20240310
S10,경상남도교육청,거제시,교습소,3000021071,더리브럼(THELIBRUM)책읽어주는영어교습소,20220615,20220615,개원,        ,99991231,32,9,입시.검정 및 보습,보통교과,영어 초등 BASIC-I,보습,"영어 초등 BASIC-I:150000, 영어 초등 BASIC-II:120000, 영어 초등 INTERMEDIATE-I:186000, 영어 초등 INTERMEDIATE-II:186000, 영어 초등 ADVANCED-I:200000, 영어 초등 DEBATE CLASS:80000",Y,N,경상남도 거제시 일운면 거제대로 2454-6,", 상가 202호 (일운면, 거원비취맨션)",53328,,20260301
S10,경상남도교육청,거제시,교습소,3000021307,더샾음악교습소,20220919,20220919,개원,        ,99991231,20,9,예능(대),예능(중),피아노초급,음악,"피아노초급:160000, 피아노 중급:170000, 피아노 고급Ⅰ:180000, 피아노초급Ⅱ:190000",Y,N,경상남도 거제시 제산로 86,", 상가동 101호 (양정동, 거제더샵)",53243,null,20250831
S10,경상남도교육청,거제시,교습소,3000032311,더원영어교습소,20250123,20250123,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:220000, 중등영어1:230000, 고등영어:270000, 중등영어2:180000",Y, ,경상남도 거제시 고현항로 26,이편한세상 거제유로아일랜드 근린생활시설 1동 205호(고현동),53336,,20260201
S10,경상남도교육청,거제시,교습소,3000030091,더채움음악교습소,20240320,20240320,개원,        ,        ,0,0,예능(대),예능(중),피아노 초급 학생,음악,"피아노 초급 학생:160000, 피아노 중급 학생:170000, 피아노 고급 학생A:180000, 피아노 고급 학생B:200000, 피아노 예비전공 (고급):300000, 피아노 입시 전공 (초등학생):400000, 피아노 입시 전공 (중학생):500000, 피아노 입시 전공 (고등학생):600000, 중등 취미반 (중급):180000, 일반 취미반 (중급):180000, 일반 취미반 (고급):220000",Y, ,경상남도 거제시 고현항로 26,", 이편한세상 거제유로아일랜드 상가1동 206호 (고현동)",53336,,20241215
S10,경상남도교육청,거제시,교습소,3000026061,덕산베스트타운점 스마트해법수학교습소,20231016,20231016,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등수학,보통교과,"초등수학:190000, 중등수학:230000, 중등수학(특강):160000",Y, ,경상남도 거제시 상동1길 15-11,(상동동) 상가동 320동 205호,53296,,20260607
S10,경상남도교육청,거제시,교습소,3000021485,라첼첼로교습소,20221207,20221207,개원,        ,99991231,18,9,예능(대),예능(중),첼로입시,음악,"첼로입시:200000, 첼로일반A:120000, 첼로일반B:160000",Y,N,경상남도 거제시 아주1로 105-9,", 새롬빌 202호 (아주동)",53308,,20250525
S10,경상남도교육청,거제시,교습소,3000021710,레인보우잉글리쉬영어교습소,20230220,20230220,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,예비초등반,보습,"예비초등반:90000, 파닉스반:150000, 초등초급반:190000, 초등중급A반:210000, 초등중급B반:210000, 초등고급A반:230000, 초등고급B반:230000",Y,N,경상남도 거제시 용소1길 17-17,", 1단지 상가 202호 (아주동, 거제 마린 푸르지오 1단지)",53300,,20250914
S10,경상남도교육청,거제시,교습소,3000020760,루루아트클래스미술교습소,20220210,20220210,개원,        ,99991231,18,9,예능(대),예능(중),유치 중급,미술,"유치 중급:110000, 초등 고급:110000, 유치 중급 특강:150000, 초등 초급:110000, 초등 중급:150000",Y,N,경상남도 거제시 성산로3길 9,", 102호 (옥포동)",53220,,20260412
S10,경상남도교육청,거제시,교습소,3000032142,리드인독서논술수양아이파크점교습소,20241201,20241119,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y,N,경상남도 거제시 수양로 110,"(양정동,거제2차 IPARK)701동 B207호",53337,,20260405
S10,경상남도교육청,거제시,교습소,3000020342,리딩버드영어교습소,20210901,20210901,개원,        ,99991231,36,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 거제시 성산로 42,(옥포동) e편한세상 2단지 상가 205동 101호,53216,,20231018
S10,경상남도교육청,거제시,교습소,3000021374,리브로아르츠아주미술교습소,20221025,20221025,개원,        ,99991231,18,9,예능(대),예능(중),,미술, ,Y,N,경상남도 거제시 아주2로2길 10,", 601동(상가동) 205호 (아주동, 거제 아주 코오롱 하늘채)",53306,,20231018
S10,경상남도교육청,거제시,교습소,3000030034,링키영어거제아주점영어교습소,20240227,20240227,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 아주2로 137,", 상가동 지하1층 105호 (아주동,아주e편한세상 2단지)",53307,,20250126
S10,경상남도교육청,거제시,교습소,3000020774,맥수학교습소,20220217,20220217,개원,        ,99991231,90,9,입시.검정 및 보습,보통교과,초등A,보습,"초등A:201000, 초등B:224000, 초등C:271000, 중등A:218000, 중등B:218000, 중등C:301000, 중등D:363000, 고등A:120000, 고등B:271000, 고등C:271000, 고등D:338000, 고등E:361000, 고등F:602000",Y,N,경상남도 거제시 수양로 448-13,", 302호 (수월동)",53237,null,20250831
S10,경상남도교육청,거제시,교습소,3000018223,명(明)수학교습소,20190304,20190304,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:220000, 중등수학:270000, 고등수학(1학년):320000, 고등수학(2학년):370000, 고등수학(3학년):420000, 고등수학1(2학년):500000",Y,N,경상남도 거제시 중곡로 40,", 덕산베스트타운 20동 213호 (고현동, 덕산베스트타운)",53246,null,20260621
S10,경상남도교육청,거제시,교습소,3000030204,모비딕미술교습소,20240517,20240517,개원,        ,        ,0,9,예능(대),,,, ,Y, ,경상남도 거제시 사등면 두동로 30,", 상가동 303호 (경남 아너스빌)",53278,,20240602
S10,경상남도교육청,거제시,교습소,3000020499,몬스터수학교습소,20211116,20211116,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,고등수학(주4회),보습,"고등수학(주4회):290000, 초등수학(주3회)1:120000, 초등수학(주3회)2:130000, 초등수학(주5회):160000, 중등수학(주3회):180000, 중등수학(주4회):210000, 고등수학(주3회):260000",Y,N,경상남도 거제시 중곡로 40,", 20동 304-1호 (고현동, 덕산베스트타운)",53246,null,20241117
S10,경상남도교육청,거제시,교습소,3000020393,뮤담피아노교습소,20210930,20210930,개원,        ,99991231,45,9,예능(대),예능(중),피아노 초급1,음악,"피아노 초급1:150000, 피아노 초급2:130000, 피아노 중급1:160000, 피아노 중급2:140000, 피아노 고급1:170000, 피아노 고급2:120000, 피아노 중급3:80000, 피아노 고급3:90000",Y,N,경상남도 거제시 성산로 33,", 이편한세상상가동 112동 205 (옥포동)",53216,null,20240121
S10,경상남도교육청,거제시,교습소,3000029973,뮤엠영어교습소,20240130,20240130,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등영어(주4회),보습,"초등영어(주4회):200000, 초등영어(주5회 화이트):220000, 초등영어(주5회 블루):280000, 중등영어(주3회):300000",Y, ,경상남도 거제시 고현항로 26,(고현동) 이편한세상 거제 유로아일랜드 상가동 209호,53336,,20260308
S10,경상남도교육청,거제시,교습소,3000021482,뮤엠영어장평점영어교습소,20221206,20221206,개원,        ,99991231,48,8,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 거제시 장평1로 129,", 상가119동 106호 (장평동)",53264,,20241117
S10,경상남도교육청,거제시,교습소,3000040250,미래엔영어교습소,20260430,20260430,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등 영어 A,보통교과,"초등 영어 A:180000, 초등 영어 B:200000, 초등 영어 C:100000, 초등 영어 D:150000, 초등 영어 특강:170000, 중등 영어 A:240000, 중등 영어 B:260000, 중등 영어 C:260000, 중등 영어 D:300000, 초등 영어 E:170000",Y, ,경상남도 거제시 일운면 지세포1길 27,207호(거제 코아루 파크드림),53328,,20260607
S10,경상남도교육청,거제시,교습소,3000013957,벧엘피아노교습소,20150225,20150225,개원,        ,99991231,12,4,예능(대),예능(중),,음악, ,Y,N,경상남도 거제시 진목로 19,", 1층 3호 (옥포동, 진영에이스타운)",53224,,20231018
S10,경상남도교육청,거제시,교습소,8173,보충수업수학교습소,20050216,20050216,개원,        ,99991231,7,7,입시.검정 및 보습,보통교과,초등수학,보습,초등수학:120000,Y,N,경상남도 거제시 국산6길 23,", 101호 (옥포동)",53220,055-688-9228,20231018
S10,경상남도교육청,거제시,교습소,3000032310,봄첼로교습소,20250122,20250122,개원,        ,        ,0,9,예능(대),예능(중),첼로 입시1,음악,"첼로 입시1:400000, 첼로 입시2:220000, 첼로 입시3:200000, 첼로  고급1:240000, 첼로  고급:150000",Y, ,경상남도 거제시 해명로 47,3층(수월동),53239,,20260308
S10,경상남도교육청,거제시,교습소,3000018314,블루밍피아노교습소,20190325,20190319,개원,        ,99991231,25,5,예능(대),예능(중),피아노(입시),음악,"피아노(입시):600000, 피아노(초급):170000, 피아노(중급):180000, 피아노(고급1):200000, 피아노(고급2):220000, 피아노(고급3):200000",Y,N,경상남도 거제시 상동5길 117-55,", 상가 501동 (상동동, 벽산 블루밍)",53292,055-633-0805,20240908
S10,경상남도교육청,거제시,교습소,3000026148,빌리쌤영어정복영어교습소,20231130,20231130,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,초등 영어 1,보통교과,"초등 영어 1:130000, 초등 영어2:190000, 초등 영어3:240000, 초등 영어4:300000, 중등 영어1:140000, 중등 영어2:210000, 중등 영어3:280000, 중등 영어4:350000, 고등 영어1:170000, 고등 영어2:260000, 고등 영어3:340000, 고등 영어4:440000",Y, ,경상남도 거제시 수양로 442,"(수월동,거제자이) 상가동 207호",53238,,20241215
S10,경상남도교육청,거제시,교습소,3000021368,뿌리국어교습소,20221021,20221021,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,중등 국어,보습,"중등 국어:250000, 고등 국어:280000",Y,N,경상남도 거제시 아주2로2길 10,", 301동(상가동) 203호 (아주동, 거제 아주 코오롱 하늘채)",53306,null,20251228
S10,경상남도교육청,거제시,교습소,3000018272,샘스타운영어교습소,20190307,20190307,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,영어 초등,보습, ,Y,N,경상남도 거제시 거제중앙로 1535-2,", 201호 (문동동)",53298,055-633-3350,20231018
S10,경상남도교육청,거제시,교습소,3000021269,생각나무미술교습소,20220901,20220901,개원,        ,99991231,27,9,예능(대),예능(중),미술 중급,미술,"미술 중급:100000, 미술 중급:120000, 미술 중급:150000",Y,N,경상남도 거제시 일운면 지세포로 73-1,", 1층 일부 (일운면)",53328,,20231018
S10,경상남도교육청,거제시,교습소,15170,생각날기통합논술교습소,20100630,20100630,개원,20210201,20210331,36,4,입시.검정 및 보습,보통교과,초등(독서/테마논술반),입시·논술, ,Y,N,경상남도 거제시 진목로 19,", 진영에이스상가 203호 (옥포동, 진영에이스타운)",53224,,20231018
S10,경상남도교육청,거제시,교습소,3000021716,생각톡톡매쓰플레이수학교습소,20230227,20230227,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,교구 수학1,보습,"교구 수학1:240000, 교구 수학2:200000, 교구 수학3:130000",Y,N,경상남도 거제시 중곡로 40,", 310호 (고현동, 덕산베스트타운)",53246,,20250316
S10,경상남도교육청,거제시,교습소,3000019981,서양학당영어교습소,20210330,20210329,개원,        ,99991231,48,8,입시.검정 및 보습,보통교과,중등영어2,보습,"중등영어2:210000, 중등영어특강1:130000, 중등영어특강2:175000, 중등영어심화:160000, 중등영어심화특강:130000, 고등영어1:270000, 고등영어2:360000, 초등영어파닉스:150000, 초등영어1:135000, 초등영어2:170000, 초등영어특강1:70000, 초등영어특강2:100000, 중등영어1:160000",Y,N,경상남도 거제시 마전5길 8-1,", 상가 201호 (장승포동, 영승한마음타운)",53322,null,20251207
S10,경상남도교육청,거제시,교습소,3000018013,선진음악교습소,20181212,20181212,개원,        ,99991231,30,6,예능(대),예능(중),,음악, ,Y,N,경상남도 거제시 연초면 거제대로 4342,", 4층 (연초면)",53209,,20231018
S10,경상남도교육청,거제시,교습소,3000021158,세실음악교습소,20220720,20220720,개원,        ,99991231,40,5,예능(대),예능(중),,음악, ,Y,N,경상남도 거제시 거제면 읍내로13길 9,", 진양빌 1층 (거제면)",53285,,20231018
S10,경상남도교육청,거제시,교습소,3000013095,손스(S)바이올린교습소,20140331,20140331,개원,        ,99991231,24,9,예능(대),예능(중),바이올린 초급,음악,"바이올린 초급:130000, 바이올린 초급:220000, 바이올린 중급:250000, 바이올린 고급:160000",Y,N,경상남도 거제시 수양로 442,", 거제자이상가 1동 206호 (수월동)",53238,,20231018
S10,경상남도교육청,거제시,교습소,3000040258,손칸타빌레성악교습소,20260507,20260507,개원,        ,        ,0,5,예능(대),예능(중),성악 초급,음악,"성악 초급:130000, 성악 중급:150000, 성악 고급:180000, 성악 입시A(초등):160000, 성악 입시B(중,고등):240000",Y, ,경상남도 거제시 아주로 73,"104호(아주동,석호해와루아파트)",53310,,20260517
S10,경상남도교육청,거제시,교습소,3000040160,솔브온(solve on)수학교습소,20260311,20260311,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 중곡로 13,202호(고현동),53249,,20260315
S10,경상남도교육청,거제시,교습소,3000012700,수예쌤e-해법수학교습소,20131106,20131106,개원,        ,99991231,56,8,입시.검정 및 보습,보통교과,수학(초등 주5회,보습,"수학(초등 주5회:200000, 수학(초등 주4회:170000, 수학(초등 주3회:150000, 수학(중등 주5회:250000, 수학(중등 주3회:210000, 수학(고등 주5회:320000, 수학(고등 주3회:250000",Y,N,경상남도 거제시 아주2로2길 13-1,", 대동다슢아파트2단지 상가동 102호 (아주동)",53306,,20231018
S10,경상남도교육청,거제시,교습소,3000040304,수학의꽃수학교습소,20260601,20260601,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,수학,보습,"수학:240000, 수학:280000, 수학:320000",Y, ,경상남도 거제시 해명로 47,2층(수월동),53239,,20260607
S10,경상남도교육청,거제시,교습소,3000040073,수학의봄날수학교습소,20260129,20260129,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등 수학 A,보습,"초등 수학 A:200000, 초등 수학 B:220000, 중등 수학 A:190000, 중등 수학 B:280000, 중등 수학 C:210000, 중등 수학 D:280000, 고등 수학 A:240000, 고등 수학 B:350000, 고등 수학 C:270000, 고등 수학 D:350000",Y, ,경상남도 거제시 상동5길 84,106호(상동동),53292,,20260517
S10,경상남도교육청,거제시,교습소,3000013592,슈테른피아노교습소,20141016,20141016,개원,        ,99991231,28,4,예능(대),예능(중),피아노 초급A,음악,"피아노 초급A:150000, 피아노 초급B:160000, 피아노 중급:170000, 피아노 고급A:180000, 피아노 고급B:190000, 피아노 입시A:400000, 피아노 입시B:500000",Y,N,경상남도 거제시 제산로3길 6,", 1층 (양정동)",53241,,20251221
S10,경상남도교육청,거제시,교습소,3000019756,스마트해법수학교습소,20210107,20210107,개원,        ,99991231,27,36,입시.검정 및 보습,보통교과,초등 수학,보습,"초등 수학:20000, 중등 수학A:240000, 중등 수학B:240000",Y,N,경상남도 거제시 상동7길 30-1,", 201호 (상동동, 대동다숲아파트)",53293,null,20260614
S10,경상남도교육청,거제시,교습소,3000040153,써밋영어교습소,20260306,20260306,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,영어 초등A,보통교과,"영어 초등A:85000, 영어 초등B:130000, 영어 초등C:160000, 영어 중등A:129000, 영어 중등B:193000, 고등영어:230000",Y, ,경상남도 거제시 거제면 읍내로 67-1,2층,53285,,20260517
S10,경상남도교육청,거제시,교습소,3000021620,아르떼미술교습소,20230127,20230127,개원,        ,99991231,54,9,예능(대),예능(중),고급Ⅰ,미술,"고급Ⅰ:200000, 고급Ⅷ:150000, 고급Ⅱ:180000, 고급Ⅲ:150000, 고급Ⅳ:140000, 고급Ⅴ:130000, 고급Ⅵ:200000, 고급Ⅶ:160000",Y,N,경상남도 거제시 고현항로 26,"204호(고현동,이편한세상유로아일랜드 근린생활시설1동)",53336,,20250928
S10,경상남도교육청,거제시,교습소,3000017473,아마빌레음악교습소,20180518,20180517,개원,        ,99991231,81,9,예능(대),예능(중),,음악,"피아노(초급,주5회):150000, 피아노(중급,주5회):160000, 피아노(고급,주5회):170000, 피아노(초급,주4회):140000, 피아노(중급,주4회):150000, 피아노(고급,주4회):160000, 피아노(초급,주3회):130000, 피아노(중급,주3회):140000, 피아노(고급,주3회):150000, 피아노(입시, 주5회):400000",Y,N,경상남도 거제시 문동1길 42,", 301동 203,204호 (문동동, 거제 센트럴 푸르지오)",53298,,20231018
S10,경상남도교육청,거제시,교습소,3000032612,아주옳음국어교습소,20250708,20250708,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,경상남도 거제시 아주로 73-5,102호(아주동),53310,,20250713
S10,경상남도교육청,거제시,교습소,3000032411,아트랑애니만화미술교습소,20250310,20250305,개원,        ,        ,0,0,예능(대),,,, ,Y, ,경상남도 거제시 중곡로 40,201호(고현동),53246,,20250316
S10,경상남도교육청,거제시,교습소,3000018555,아트알로하미술교습소,20190626,20190626,개원,20221101,20230101,64,8,예능(대),예능(중),미술 고급(주1회),미술,"미술 고급(주1회):70000, 미술 고급(주2회):140000, 미술 고급(주3회):210000, 미술 입시(주4회):250000",Y,N,경상남도 거제시 국산4길 11-2,", 1층 (옥포동)",53220,null,20260329
S10,경상남도교육청,거제시,교습소,3000030363,아트앤하트상문미술교습소,20240731,20240731,개원,        ,        ,0,6,예능(대),예능(중),미술고급1,미술,"미술고급1:100000, 미술고급2:70000, 미술고급3:13000",Y, ,경상남도 거제시 상동5길 117-40,(상동동) 206-2호,53295,,20260315
S10,경상남도교육청,거제시,교습소,3000031978,아트앤하트장평포레나교습소,20240822,20240822,개원,        ,        ,0,8,예능(대),예능(중),미술 초등반(주5회)_방학만,미술,"미술 초등반(주5회)_방학만:195000, 미술 초등반(주4회):156000, 미술 초등반(주3회):117000, 미술 초등반(주2회):78000, 미술 초등반(주1회):48000, 미술 유치부반(주2회):84000, 미술 유치부반(주1회):54000, 미술 초등부(주3회)-기존과외대상자:117000, 미술 초등부(주2회)-기존과외대상자:78000, 미술 유치부반(주2회)-기존과외대상자:84000, 미술 유,초등(주1회)-기존과외대상자:51000",Y, ,경상남도 거제시 장평1로 129,"(장평동,포레나 거제 장평) 119동 203호",53264,,20250907
S10,경상남도교육청,거제시,교습소,3000019927,액션영어교습소,20210308,20210308,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 거제시 상동3길 15,", 401동 204호 (상동동, 힐스테이트 거제)",53294,,20231018
