시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
K10,강원특별자치도교육청,강릉시,교습소,2000000083,그림나라미술교습소,19930827,19930827,개원,        ,99991231,45,9,예능(대),예능(중),미술(주5회),미술,"미술(주5회):150000, 미술(주4회):140000, 미술(주3회):130000, 미술(주2회):110000, 미술(주1회):100000",Y,N,강원특별자치도 강릉시 경강로 2485,", 2층 (송정동)",25558,033-653-9226,20251116
K10,강원특별자치도교육청,강릉시,교습소,8546,그림샘미술교습소,20070312,20070312,개원,        ,99991231,18,8,예능(대),예능(중),미술A,미술,"미술A:150000, 미술B:130000",Y,N,강원특별자치도 강릉시 성덕포남로 5,(입암동),25616,033-652-5567,20250302
K10,강원특별자치도교육청,강릉시,교습소,3000020455,글빛국어교습소,20251022,20251013,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 원대로128번길 14,"206호(교동,현대 하이빌 아파트)",25500,,20251026
K10,강원특별자치도교육청,강릉시,교습소,3000011844,글샘국어교습소,20151229,20151229,개원,        ,99991231,35,7,입시.검정 및 보습,,초등,,"초등:140000, 중등A:150000, 중등B:230000, 고등A:195000, 고등B:230000",Y,N,강원특별자치도 강릉시 용지로 19,", 204호 (입암동,입암현대아파트)",25583,033-641-2592,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000016381,김기동작가논술교습소,20231004,20230925,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 성덕포남로 24,", 105호(입암동)",25577,,20231018
K10,강원특별자치도교육청,강릉시,교습소,2000000120,김숙영피아노교습소,19950927,19950927,개원,        ,99991231,24,4,예능(대),예능(중),피아노(초급),음악, ,Y,N,강원특별자치도 강릉시 토성로 100-1,", 1층 (홍제동)",25535,033-645-9517,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000013969,꿈꾸는서가라온논술교습소,20220324,20220324,개원,        ,99991231,40,9,입시.검정 및 보습,,초등A,,"초등A:100000, 초등B:110000, 초등C:120000, 중등A:130000, 중등B:140000",Y,N,강원특별자치도 강릉시 교동광장로 139,", 501호 (교동)",25513,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000018451,남산하이푸르넷수학교습소,20250207,20250203,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,수학(초),보통교과,"수학(초):125000, 수학(중):125000",Y, ,강원특별자치도 강릉시 강변로194번길 17,",2층 (내곡동)",25585,,20251130
K10,강원특별자치도교육청,강릉시,교습소,3000013609,네모고래미술교습소,20210208,20210208,개원,        ,99991231,54,9,예능(대),예능(중),재료비(미술종합D),미술,"재료비(미술종합D):20000, 재료비(미술종합E):30000, 미술종합A:170000, 미술종합B:160000, 미술종합C:140000, 미술종합D:100000, 미술종합E:130000",Y,N,강원특별자치도 강릉시 정원로 44,", 2층 (교동)",25515,033-641-7797,20260412
K10,강원특별자치도교육청,강릉시,교습소,3000013255,네트(Net)수학교실수학교습소,20191113,20191107,개원,        ,99991231,14,7,입시.검정 및 보습,,수학 초등,,"수학 초등:200000, 수학 중등:250000",Y,N,강원특별자치도 강릉시 용지로 19,", 203호 (입암동, 입암현대아파트)",25583,,20231126
K10,강원특별자치도교육청,강릉시,교습소,3000011845,노혜서중국어교습소,20151229,20151229,개원,        ,99991231,42,7,국제화,외국어,HSK(C),실용외국어(유아/초·중·고),"HSK(C):340000, 중국어회화A:105000, 중국어회화B:158000, 중국어회화C:210000, 중국어회화D:260000, HSK(A):170000, HSK(B):250000",Y,N,강원특별자치도 강릉시 경강로 2170-1,", 4층 (옥천동)",25553,,20250720
K10,강원특별자치도교육청,강릉시,교습소,3000018415,다봄수학교습소,20241220,20241205,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 선수촌로 64-17,"(홍제동), 103호",25522,,20250223
K10,강원특별자치도교육청,강릉시,교습소,3000011536,다온피아노교습소,20150216,20150216,개원,        ,99991231,40,5,예능(대),예능(중),피아노초급A ,음악,"피아노초급A :150000, 피아노초급B :140000, 피아노초급C :130000, 피아노초급D :110000, 피아노중급A :160000, 피아노중급B :150000, 피아노중급C :140000, 피아노중급D :130000",Y,N,강원특별자치도 강릉시 하평5길 49,(포남동),25565,,20260329
K10,강원특별자치도교육청,강릉시,교습소,3000016512,다원피아노교습소,20240216,20240214,개원,        ,        ,0,4,예능(대),예능(중),초급,음악,"초급:200000, 중급:230000, 고급:260000, 입시A:600000, 입시B:700000, 입시C:800000, 입시D:900000, 콜쿨A:360000, 콩쿨B:500000",Y, ,강원특별자치도 강릉시 팔송길35번길 30,"(송정동), 101호",25558,,20260315
K10,강원특별자치도교육청,강릉시,교습소,6991,당김음음악교실음악교습소,20041112,20041112,개원,        ,99991231,52,5,예능(대),예능(중),피아노(초급),음악,"피아노(초급):150000, 피아노(중급):160000, 피아노(고급):170000, 피아노(입시):200000",Y,N,강원특별자치도 강릉시 율곡초교길39번길 29,(교동),25513,033-642-9077,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000020345,더봄수학교습소,20250404,20250404,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 원대로 76,"상가 2동 202호(교동,강릉롯데캐슬 시그니처)",25501,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000018429,더하이(THEHIGH)수학교습소,20250105,20241206,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,초등A,보통교과,"초등A:160000, 초등B:210000, 초등C:260000, 중등A:160000, 중등B:240000, 중등C:330000, 고등A:240000, 고등B:370000",Y, ,강원특별자치도 강릉시 경강로 2511,"(송정동,강릉아이파크)상가2동 206호",25559,,20250706
K10,강원특별자치도교육청,강릉시,교습소,3000016646,디앤비잉글리쉬(DNBENGLISH)영어교습소,20240722,20240718,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 선수촌로63번길 14-16,"(홍제동), 306호",25522,,20240804
K10,강원특별자치도교육청,강릉시,교습소,3000013316,라인수학교습소,20200106,20200106,개원,        ,99991231,20,5,입시.검정 및 보습,보통교과,수학 초등 A,보습,"수학 초등 A:180000, 수학 초등 B:160000, 수학 중등:230000",Y,N,강원특별자치도 강릉시 성덕포남로 22-4, ,25577,010-4322-2679,20240407
K10,강원특별자치도교육청,강릉시,교습소,3000016643,루트수학교습소,20240710,20240709,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,수학(초A),보습,"수학(초A):210000, 수학(초B):350000, 수학(중A):230000, 수학(중B):310000, 수학(중C):470000, 수학(고A):290000, 수학(고B):350000, 수학(고C):430000",Y, ,강원특별자치도 강릉시 경강로 2498,"(송정동,강릉 송정 신원아침도시)상가 203호",25561,,20240929
K10,강원특별자치도교육청,강릉시,교습소,3000012503,리더스영어교습소,20170721,20170719,개원,        ,99991231,45,9,입시.검정 및 보습,,영어(중),,"영어(중):280000, 영어(고1,2)A:300000, 영어(고1,2)B:300000, 영어(고3)A:330000, 영어(고3)B:330000",Y,N,강원특별자치도 강릉시 옥천로 28-4,", 2층 204호 (옥천동)",25553,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000012835,리얼M수학교습소,20180723,20180719,개원,        ,99991231,27,9,입시.검정 및 보습,,수학 초등,,"수학 초등:175000, 수학 중등:300000, 수학 고등:400000",Y,N,강원특별자치도 강릉시 교동광장로 138-14,", 203호 (교동,교동주공3단지아파트)",25514,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000011414,릴리쌤의톡톡영어교습소,20141008,20141008,개원,        ,99991231,48,6,입시.검정 및 보습,보통교과,영어(초)A,보습,"영어(초)A:180000, 영어(초)B:200000, 영어(중):230000, 영어(고):280000",Y,N,강원특별자치도 강릉시 주문진읍 주문로 17,(주문진읍),25419,,20250427
K10,강원특별자치도교육청,강릉시,교습소,8604,마루화실미술교습소,20070413,20070413,개원,        ,99991231,72,9,예능(대),예능(중),미술A,미술,"미술A:75000, 미술B:120000, 미술C:105000, 미술D:140000, 미술E:150000, 미술F:160000",Y,N,강원특별자치도 강릉시 홍제로 66,(홍제동),25527,033-655-1592,20251130
K10,강원특별자치도교육청,강릉시,교습소,3000013111,맑음과학교습소,20190424,20190416,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,과학(통합과학),보습,"과학(통합과학):300000, 과학(물리1):400000, 과학(화학1):400000, 과학(생명과학1):350000, 과학(지구과학1):350000, 과학(물리1+화학1):600000, 과학(물리1+생물1):550000, 과학(물리1+지구과학):550000, 과학(화학1+생물1):550000, 과학(화학1+지구과학1):550000, 과학(초등):150000, 과학(중등)A:200000, 과학(중등)B:250000",Y,N,강원특별자치도 강릉시 교동광장로 138-14,", 상가동 2층 8호 (교동, 교동주공3단지아파트)",25514,,20241124
K10,강원특별자치도교육청,강릉시,교습소,3000018358,매스아이수학교습소,20240903,20240826,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 선수촌로63번길 14-16,"(홍제동), 303호",25522,,20250202
K10,강원특별자치도교육청,강릉시,교습소,3000010596,뮤엠영어교습소,20120726,20120726,개원,        ,99991231,21,7,입시.검정 및 보습,,영어(초),,"영어(초):160000, 영어(중):180000, 영어(고):200000",Y,N,강원특별자치도 강릉시 연곡면 영진3길 17,", 102호 (연곡면, 연곡부영사랑으로아파트)",25429,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000010289,뮤엠영어로드잉글리쉬영어교습소,20111018,20111018,개원,        ,99991231,81,5,입시.검정 및 보습,,영어(초)A,,"영어(초)A:170000, 영어(초)B:200000, 영어(초)C:230000, 영어(중)A:250000, 영어(중)B:300000, 영어(중)C:350000, 영어(고)A:300000, 영어(고)B:350000, 영어(고)C:400000",Y,N,강원특별자치도 강릉시 남부로125번길 24,", 201호 (노암동)",25595,,20240428
K10,강원특별자치도교육청,강릉시,교습소,3000018485,미뉴에트피아노교습소,20250305,20250305,개원,        ,        ,0,0,예능(대),,,, ,Y, ,강원특별자치도 강릉시 원대로128번길 14,"(교동,현대 하이빌 아파트) 상가동 101~102호",25500,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000012268,민수학교습소,20161228,20161228,개원,        ,99991231,30,5,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:200000, 초등수학2:300000, 중등수학1:330000, 중등수학2:330000, 중등수학3:440000, 고등수학1:370000, 고등수학2:370000, 고등수학3:550000, 수학(초) A:280000, 수학(초) B:450000, 수학(초)C:230000, 수학(중 )A:300000, 수학(중 )B:500000, 수학(중)C:450000, 수학(고) A:350000, 수학(고) B:550000, 수학(고)C:480000",Y,N,강원특별자치도 강릉시 선수촌로 115,", 상가동 104호 (유천동,엘에이치선수촌8단지)",25458,,20260329
K10,강원특별자치도교육청,강릉시,교습소,3000013293,민쌤수학교습소,20191218,20191216,개원,        ,99991231,48,5,입시.검정 및 보습,보통교과,수학 중등A,보습,"수학 중등A:260000, 수학 중등B:175000, 수학 고등:280000, 수학 초등A:230000, 수학 초등B:185000, 수학 초등C:140000, 수학 초등D:95000, 수학 초등E:210000, 수학 초등F:140000",Y,N,강원특별자치도 강릉시 회산로351번길 15,", 1층 (회산동)",25598,,20241124
K10,강원특별자치도교육청,강릉시,교습소,6629,박금도플룻교습소,20040401,20040401,개원,        ,99991231,32,4,예능(대),예능(중),플룻,음악, ,Y,N,강원특별자치도 강릉시 원대로 119,", 1층 박금도플룻교습소 (교동)",25513,033-651-5568,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000020473,박쌤수학교습소,20251112,20251112,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 남부로125번길 39,"상가동 103호(내곡동,남산삼익아파트)",25596,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000016593,박정은영어교습소,20240507,20240503,개원,        ,        ,0,4,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 선수촌로63번길 14-16,"(홍제동),205호(우측)",25522,,20240512
K10,강원특별자치도교육청,강릉시,교습소,3000011509,브레인영어교습소,20150114,20150114,개원,        ,99991231,12,4,입시.검정 및 보습,,영어(초등),,"영어(초등):210000, 영어(중등):226000, 영어(고등):250000",Y,N,강원특별자치도 강릉시 화부산로 81,(교동),25499,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000020403,브릭스잉글리쉬영어교습소,20250721,20250711,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,영어(초)A,보통교과,"영어(초)A:200000, 초등파닉스:110000, 영어(중)A:250000, 영어(중)B:250000, 영어(중)C:300000, 중등내신플러스:70000",Y, ,강원특별자치도 강릉시 율곡로2692번길 3,"(입암동),1층",25583,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000016562,블룸스버리영어교습소,20240329,20240327,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,영어(초),보통교과,"영어(초):350000, 영어(중):350000, 영어(고)A:350000, 영어(고)B:400000, 영어(고)C:450000",Y, ,강원특별자치도 강릉시 교동광장로 138-13,"(교동) ,201호",25514,,20241208
K10,강원특별자치도교육청,강릉시,교습소,3000011579,빛그림미술교습소,20150401,20150401,개원,        ,99991231,45,9,예능(대),예능(중),미술 A,미술,"미술 A:130000, 미술 B:100000, 미술 C:80000, 미술 D:45000, 미술 E:90000",Y,N,강원특별자치도 강릉시 남부로125번길 37,", 202호 (내곡동,남산삼익아파트)",25596,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000011495,빨간펜수학의달인강릉초점수학교습소,20141231,20141231,개원,        ,99991231,63,9,입시.검정 및 보습,보통교과,초등 A,보습,"초등 A:170000, 초등 B:190000, 중등 A:200000, 중등 B:230000, 고등 A:200000, 고등 B:300000",Y,N,강원특별자치도 강릉시 토성로 102,", 1층 (홍제동)",25535,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000010783,상상수학교습소,20121224,20121224,개원,        ,99991231,16,4,입시.검정 및 보습,보통교과,수학(초)A,보습,"수학(초)A:150000, 수학(초)B:170000, 수학(중)A:180000, 수학(중)B:190000, 수학(중)C:200000, 수학(고)A:230000, 수학(고)B:250000",Y,N,강원특별자치도 강릉시 토성로 98,", 1층 좌측 (홍제동)",25535,,20231112
K10,강원특별자치도교육청,강릉시,교습소,9908,상상톡톡미술교습소,20100204,20100204,개원,        ,99991231,49,7,예능(대),예능(중),미술 주5회,미술,"미술 주5회:150000, 미술 주4회:140000, 미술 주3회:130000, 미술 주2회 A반:120000, 미술 주2회 B반:100000, 미술특강:25000, 주말반:20000",Y,N,강원특별자치도 강릉시 성덕로 328-18,"(입암동, 주영프라자)",25616,033-655-0320,20231226
K10,강원특별자치도교육청,강릉시,교습소,3000016398,생각의샘국어교습소,20231016,20231016,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 하평3길 52,", 1층(포남동)",25565,,20231029
K10,강원특별자치도교육청,강릉시,교습소,9937,샤론피아노교습소,20100312,20100312,개원,        ,99991231,20,5,예능(대),,피아노(초급)A,,"피아노(초급)A:120000, 피아노(중급)A:130000, 피아노(고급)A:140000, 피아노(입시):200000, 피아노(초급)B:110000, 피아노(중급)B:117000, 피아노(고급)B:120000",Y,N,강원특별자치도 강릉시 경강로2115번길 12,", 3층 (옥천동)",25531,033-641-5079,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000020494,서당(Seodang)영어교습소,20251227,20251203,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,영어(고),보통교과,"영어(고):370000, 영어(중):310000, 시험특강(고):29000, 시험특강(중):26000",Y, ,강원특별자치도 강릉시 화부산로40번길 19,"나동, 2층(교동)",25502,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000018430,선중국어교급소,20250102,20241219,개원,        ,        ,0,9,국제화,,,, ,Y, ,강원특별자치도 강릉시 문화의길 9,"(임당동),203호",25533,,20250202
K10,강원특별자치도교육청,강릉시,교습소,3000012954,섭쌤기타교습소,20181204,20181204,개원,        ,99991231,15,5,예능(대),예능(중),,음악, ,Y,N,강원특별자치도 강릉시 율곡로2968번길 14,", 1층 (교동)",25490,,20231018
K10,강원특별자치도교육청,강릉시,교습소,7972,소리뜰피아노교습소,20060216,20060215,개원,        ,99991231,32,4,예능(대),예능(중),피아노(초급)A,음악,"피아노(초급)A:140000, 피아노(중급)A:150000, 피아노(고급)A:160000, 피아노(초급)B:120000, 피아노(중급)B:130000, 피아노(고급)B:140000, 피아노(중급)C:120000, 피아노(고급)C:130000",Y,N,강원특별자치도 강릉시 가작로 78,", 상가 202호 (교동,강릉 교동(1)주공아파트)",25495,033-644-1588,20240121
K10,강원특별자치도교육청,강릉시,교습소,3000012914,수오름수학교습소,20181105,20181029,개원,        ,99991231,24,4,입시.검정 및 보습,,수학 초등 A,,"수학 초등 A:170000, 수학 초등 B:200000, 수학 중등 A:210000, 수학 중등 B:260000, 수학 중등 C:310000, 수학 고등 A:330000",Y,N,강원특별자치도 강릉시 선수촌로 55,", 우미린 상가동 201호 (홍제동,우미린아파트)",25522,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000012267,수학의신수학교습소,20161227,20161227,개원,        ,99991231,20,4,입시.검정 및 보습,보통교과,수학초등A,보습,"수학초등A:130000, 수학초등B:100000, 수학중등:190000, 수학고등A:270000, 수학고등B:300000",Y,N,강원특별자치도 강릉시 토성로 120,", 1층 (용강동)",25534,,20240721
K10,강원특별자치도교육청,강릉시,교습소,3000013984,숙명피아노교습소,20220414,20220414,개원,        ,99991231,45,5,예능(대),예능(중),초급,음악,"초급:160000, 중급:180000, 고급:210000, 성인:180000, 입시A:140000, 입시B:160000, 입시C:180000, 입시D:190000, 입시E:210000, 입시F:500000",Y,N,강원특별자치도 강릉시 경강로 2511,", 강릉아이파크상가 202호 (송정동, 강릉아이파크)",25559,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000012900,순수학교습소,20181017,20181017,개원,        ,99991231,63,9,입시.검정 및 보습,보통교과,수학(초등A),보습,"수학(초등A):180000, 수학(초등B):150000, 수학(중등A):220000, 수학(중등B):220000",Y,N,강원특별자치도 강릉시 발락고개길 1,", 2층 (홍제동)",25527,,20260201
K10,강원특별자치도교육청,강릉시,교습소,3000014246,스마트해법영어강릉포남교습소,20230316,20230316,개원,        ,99991231,27,27,입시.검정 및 보습,보통교과,초등영어D,보습,"초등영어D:50000, 중등영어A:250000, 중등영어B:230000, 중등영어C:55000, 초등영어A:170000, 초등영어B:200000, 초등영어C:250000",Y,N,강원특별자치도 강릉시 하평3길 37,", 상가 2층 212호 (포남동)",25567,,20260315
K10,강원특별자치도교육청,강릉시,교습소,3000018390,스텝업영어교습소,20241030,20241025,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,강원특별자치도 강릉시 선수촌로 93,"(유천동), 109호",25458,,20241208
K10,강원특별자치도교육청,강릉시,교습소,3000011253,신수학전문교습소,20140414,20140414,개원,        ,99991231,73,9,입시.검정 및 보습,,수학(초A),,"수학(초A):150000, 수학(초B):200000, 수학(중A):170000, 수학(중B):170000, 수학(중C):200000, 수학(고A):200000, 수학(고B):200000, 수학(고C):250000, 수학(중D):130000",Y,N,강원특별자치도 강릉시 율곡로 2982-7,", 상가동 3층 (교동,서일용궁맨션아파트)",25490,033-644-9252,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000011804,쏙쏙스펀지수학교습소,20151119,20151119,개원,20220125,20220228,27,9,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):190000, 수학(중등):240000, 수학(고등):290000",Y,N,강원특별자치도 강릉시 남부로125번길 37,", 204호 (내곡동,남산삼익아파트)",25596,033-646-9009,20250202
K10,강원특별자치도교육청,강릉시,교습소,3000010267,쑥샘수학교습소,20111010,20111010,개원,        ,99991231,45,45,입시.검정 및 보습,보통교과,초등,보습,"초등:180000, 중등:230000, 고등:290000",Y,N,강원특별자치도 강릉시 성덕포남로 22-4,(입암동),25577,,20250427
K10,강원특별자치도교육청,강릉시,교습소,3000012185,씨네틱씽크에듀강릉교동점창의수학교습소,20161014,20161014,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,수학초등A,보습,"수학초등A:160000, 수학초등B:160000",Y,N,강원특별자치도 강릉시 율곡초교길39번길 19-14,", 1층 (교동)",25513,,20250323
K10,강원특별자치도교육청,강릉시,교습소,3000011942,아멜음악교습소,20160303,20160303,개원,        ,99991231,35,5,예능(대),예능(중),,음악,"피아노(초급) A반:130000, 피아노(초급) B반:150000, 피아노(중급) A반:140000, 피아노(중급) B반:160000, 피아노(고급) A반:150000, 피아노(고급) B반:170000, 우쿨룰레:50000, 피아노(초급) A반:150000, 피아노(초급) B반:180000, 피아노(중급) A반:160000, 피아노(중급) B반:190000, 피아노(고급) A반:160000, 피아노(고급) B반:200000, 우쿨룰레:50000",Y,N,강원특별자치도 강릉시 노암길42번길 24,", 108호 (한라아파트상가동)",25592,033-6422-702,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000013909,아비투어독서·논술교습소,20220110,20220110,개원,        ,99991231,99,9,입시.검정 및 보습,,초등 A,,"초등 A:170000, 초등 B:230000, 초등 C:180000, 초등 D:250000, 중등 A:250000, 중등 B:280000, 고등 A:300000, 고등 B:350000, 초등특강:100000, 중등특강:120000, 고등특강:140000",Y,N,강원특별자치도 강릉시 선수촌로63번길 14-16,", 302호 (홍제동)",25522,,20231018
K10,강원특별자치도교육청,강릉시,교습소,3000010976,아이스터디수학교습소,20130626,20130626,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,수학초(저학년),보습,"수학초(저학년):160000, 수학초(고학년):170000, 수학(중):220000",Y,N,강원특별자치도 강릉시 성덕포남로 5,", 1층 (입암동)",25616,,20240324
K10,강원특별자치도교육청,강릉시,교습소,3000013633,아이엔지(ing)영어교습소,20210312,20250219,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,초등영어B,보습,"초등영어B:170000, 초등영어:180000, 중등영어A:200000, 중등영어B:210000",Y,N,강원특별자치도 강릉시 성덕포남로 24,"(입암동), 102호",25577,,20260426
