시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
R10,경상북도교육청,경산시,교습소,3000026239,리비영어교습소,20250818,20250818,개원,        ,        ,0,9,국제화,외국어,내국인강사전담회화(초),실용외국어(유아/초·중·고),"내국인강사전담회화(초):200000, 내국인강사전담회화(중):290000",Y, ,경상북도 경산시 경청로222길 56,", 303동 102호(백천동)",38649,,20260531
R10,경상북도교육청,경산시,교습소,3000026145,리아바이올린음악교습소,20250519,20250519,개원,        ,        ,0,8,예능(대),,,, ,Y, ,경상북도 경산시 대학로8길 3,2층(정평동),38657,,20250525
R10,경상북도교육청,경산시,교습소,3000026316,리즈영어교습소,20251107,20251107,개원,        ,        ,0,7,입시.검정 및 보습,보통교과,중등영어A,보습,"중등영어A:280000, 중등영어B:300000, 초등영어A:200000, 초등영어B:220000, 중등특강:120000",Y, ,경상북도 경산시 하양읍 서사도리4로 1,", 303호",38409,,20260315
R10,경상북도교육청,경산시,교습소,3000012886,리틀스케치나라미술교습소,20150310,20150310,개원,        ,99991231,32,8,입시.검정 및 보습,보통교과,미술,보습, ,Y,N,경상북도 경산시 성암로21길 70,",  201동 109호 (중산동, 옥산 태왕·한라타운 상가) (중산동)",38659,,20231018
R10,경상북도교육청,경산시,교습소,3000015103,릴피아노음악교습소,20180710,20180710,개원,        ,99991231,45,5,예능(대),예능(중),피아노(고급)1,음악,"피아노(고급)1:150000, 피아노(초급)2:110000, 피아노(초급)3:100000, 리코더1:0, 리코더2:0, 단소:0, 피아노(초급)1:130000, 피아노(중급)1:140000, 피아노(중급)2:120000, 피아노(고급)2:130000, 피아노(중급)3:110000, 피아노(고급)3:120000, 성인반:130000",Y,N,경상북도 경산시 경산로13길 33,", 1층 (옥곡동)",38687,,20260531
R10,경상북도교육청,경산시,교습소,3000019967,링키영어경산사동점영어교습소,20230822,20230822,개원,        ,        ,0,9,국제화,,,, ,Y, ,경상북도 경산시 백자로 59,203호(사동),38600,,20231105
R10,경상북도교육청,경산시,교습소,3000017867,링키영어펜타힐즈더샵점영어교습소,20230414,20230414,개원,        ,99991231,9,9,국제화,외국어,영어A,실용외국어(유아/초·중·고),"영어A:164000, 영어B:175000, 영어C:195000, 영어D:215000, 영어E:230000, 영어F:135000",Y,N,경상북도 경산시 펜타힐즈2로 60,", 상가 302동 201호 (중산동, 펜타힐즈 더샵 1차)",38662,null,20260315
R10,경상북도교육청,경산시,교습소,3000010420,멘토영어옥산점영어교습소,20110720,20110720,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,영어(초등),보습,"영어(초등):150000, 영어(중등):190000, 영어(고등):230000",Y,N,경상북도 경산시 성암로 7,",  2층 (옥산동)",38669,053-814-3405,20250615
R10,경상북도교육청,경산시,교습소,3000011469,명성피아노교습소,20130208,20130208,개원,        ,99991231,10,5,예능(대),예능(중),,음악, ,Y,N,경상북도 경산시 대학로9길 27-13,",  105호, 건영캐스빌1단지 (정평동)",38653,053-811-4607,20231018
R10,경상북도교육청,경산시,교습소,3000026397,모짜르트피아노교습소,20260202,20260122,개원,        ,        ,0,0,예능(대),,,, ,Y, ,경상북도 경산시 하양읍 대학로298길 20-8,104호,38438,,20260125
R10,경상북도교육청,경산시,교습소,3000026380,몬스터매스사고력수학교습소,20260107,20260107,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:200000, 초등수학B:150000, 초등수학C:120000, 초등수학특강A:100000, 초등수학특강B:50000, 중등수학A:270000, 중등수학B:220000",Y, ,경상북도 경산시 경산로13길 35,(옥곡동),38687,,20260426
R10,경상북도교육청,경산시,교습소,3000020183,몬스터매스조이쌤하이수학교습소,20240129,20240201,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,사고력수학(초)A,보습,"사고력수학(초)A:85800, 사고력수학(초)B:92400, 교과수학(초)A:66000, 교과수학(초)B:79200, 교과수학(초)C:178200, 교과수학(초)D:264000, 교과수학(중)A:206280, 교과수학(중)B:168080, 교과수학(중)C:229200",Y, ,경상북도 경산시 압량읍 김유신로 11,", 113동 103호(경산한신휴플러스아파트)",38538,,20250504
R10,경상북도교육청,경산시,교습소,2000000161,물감나라미술교습소,19970319,19970319,개원,        ,99991231,36,9,예능(대),예능(중),미술,미술, ,Y,N,경상북도 경산시 원효로26길 19-11,", 1층 (계양동)",38590,053-818-6223,20231018
R10,경상북도교육청,경산시,교습소,3000015197,뮤즈음악교습소,20180823,20180823,개원,        ,99991231,81,9,예능(대),예능(중),피아노(초급),음악,"피아노(초급):140000, 피아노(초급):120000, 피아노(중급):150000, 피아노(중급):130000, 피아노(고급):160000, 피아노(고급):140000, 우클렐레:30000, 기타:40000, 예술융합:10000",Y,N,경상북도 경산시 펜타힐즈2로 37,", 204호 (중산동)",38662,,20231018
R10,경상북도교육청,경산시,교습소,3000015871,바르다수학교습소,20190829,20190829,개원,        ,99991231,30,8,입시.검정 및 보습,보통교과,수학(초)2,보습,"수학(초)2:190000, 수학(중)1:270000, 수학(초)1:115000, 수학(고)1:190000, 수학(고)2:280000, 수학(중)2:270000",Y,N,경상북도 경산시 하양읍 대학로296길 9-13,", 201호 (하양읍)",38438,null,20260308
R10,경상북도교육청,경산시,교습소,3000020332,바른수학교습소,20240422,20240422,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:110000, 초등수학2:170000, 중등수학1:220000, 초등수학3:110000, 초등수학4:150000, 초등수학5:190000, 중등수학2:200000, 중등수학3:180000, 중등수학4:270000",Y, ,경상북도 경산시 펜타힐즈2로 37,604호(중산동),38662,,20251116
R10,경상북도교육청,경산시,교습소,3000014488,바이송중국어교습소,20170829,20170829,개원,        ,99991231,99,9,국제화,외국어,HSK4,실용외국어(유아/초·중·고),"HSK4:250000, HSK5:300000, HSK6:350000, TSC중고급:400000, 기초중국어:180000, 초급중국어:220000, HSK7~9:500000",Y,N,경상북도 경산시 대학로 325,", 2층 201호 (조영동)",38527,null,20251228
R10,경상북도교육청,경산시,교습소,3000014851,박소현컴퓨터교습소,20180221,20180221,개원,        ,99991231,63,9,기타(대),기타(중),초·중·고급(각)A,컴퓨터(소),"초·중·고급(각)A:120000, 초·중·고급(각)B:150000, 자격증A:120000, 자격증B:150000, 코딩A:100000, 코딩B:200000, 그래픽:300000",Y,N,경상북도 경산시 대학로 36,", 2층 (정평동)",38657,null,20250504
R10,경상북도교육청,경산시,교습소,3000012224,박지니영어교습소,20140313,20140313,개원,20240426,20240531,36,9,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:220000, 중등영어A:260000, 중등영어B:260000, 고등영어:300000",Y,N,경상북도 경산시 경산로7길 14-10,", 4층 (옥곡동)",38687,,20250504
