시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
D10,대구광역시교육청,군위군,학원,3500013622,올댓음악학원,20160118,20160118,개원,        ,99991231,80,10,예능(대),예능(중),,음악, ,Y,N,대구광역시 군위군 군위읍 중앙길 139,(4층) (군위읍),43115,054-382-0101,20240818
D10,대구광역시교육청,군위군,학원,1500002565,제일컴퓨터학원,19920527,19920527,개원,        ,99991231,92,23,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,대구광역시 군위군 군위읍 동서길 65,(군위읍),43114,054-382-0843,20240915
D10,대구광역시교육청,군위군,학원,3000037395,케이쌤학원,20241024,20241024,개원,        ,        ,0,0,국제화,국제,"국제,어학(성인)",어학(성인), ,Y, ,대구광역시 군위군 군위읍 중앙3길 7,1층,43117,010-8955-9335,20250824
D10,대구광역시교육청,남구,교습소,3000031396,ITC(아이티씨)영어교습소,20240326,20240326,개원,        ,        ,0,0,국제화,외국어,영어1(내국인),실용외국어(유아/초·중·고),"영어1(내국인):120000, 영어2(내국인):180000",Y, ,대구광역시 남구 대덕로40길 134,", 2층 (봉덕동)",42513,,20260517
D10,대구광역시교육청,남구,교습소,3000023417,M&A수학교습소,20231011,20231011,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,대구광역시 남구 효성로 31-1,(봉덕동) 2층,42507,053-295-0361,20231018
D10,대구광역시교육청,남구,교습소,3000023276,YBM램클래스이천센터영어교습소,20230802,20230802,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,대구광역시 남구 대봉로30길 15,"(이천동,대봉교역 태왕아너스) 상가 301동 201호",42433,,20231018
D10,대구광역시교육청,남구,교습소,3000020764,강원교국어교습소,20221115,20221115,개원,        ,99991231,42,3,입시.검정 및 보습,보통교과,국어(고등)1,보습,"국어(고등)1:200000, 국어(고등)2:125000, 국어(초등)1:90000, 국어(초등)2:135000, 국어(초등)3:180000, 국어(중등)1:150000, 국어(중등)2:100000, 국어(중등)3:200000, 국어(중등)4:300000, 국어(고등)3:250000, 국어(고등)4:300000, 국어(고등)5:190000, 국어(고등)6:380000",Y,N,대구광역시 남구 대명로 69,", 102동 202호 (대명동, 나나바루아 아파트)",42480,null,20260208
D10,대구광역시교육청,남구,교습소,2000008149,고흐미술교습소,20010216,20010216,개원,        ,99991231,48,9,예능(대),예능(중),초등미술고급(주5회),미술,"초등미술고급(주5회):150000, 초등미술고급(주4회):140000, 초등미술고급(주3회):120000, 초등미술고급(주2회):100000, 초등미술고급(주1회):70000, 중등미술고급(주5회):220000, 중등미술고급(주4회):180000, 중등미술고급(주3회):140000, 중등미술고급(주2회):100000",N,N,대구광역시 남구 명덕로 68길 77,  201호 (이천동),705772,053-473-0706,20260201
D10,대구광역시교육청,남구,교습소,3000023285,공감영어교습소,20230808,20230808,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,영어(초등A),보습,"영어(초등A):180000, 영어(초등B):190000, 영어(초등C):200000, 영어(중등):250000, 영어(고등):300000, 특강(초등):70000, 특강(중등):100000, 특강(고등):150000",Y, ,대구광역시 남구 봉덕초등길 11-2,(봉덕동) 1층 일부,42506,,20241229
D10,대구광역시교육청,남구,교습소,7191,구선생수학교습소,20100510,20080211,개원,        ,99991231,9,3,입시.검정 및 보습,보통교과,,보습,"수학(초등):120000, 수학(중등):170000, 수학(고등):200000, 수학(초등):140000, 수학(중등):180000, 수학(고등):250000",N,N, 대구광역시 남구 현충서길 49,  1층일부 (대명동),705824,053-627-8734,20231018
D10,대구광역시교육청,남구,교습소,3000039622,권유정영어교습소,20260129,20260129,개원,        ,        ,0,4,입시.검정 및 보습,,,, ,Y, ,대구광역시 남구 효성중앙길 14,", 2층(봉덕동)",42514,,20260215
D10,대구광역시교육청,남구,교습소,3000020893,그리니숲미술교습소,20230111,20230111,개원,        ,99991231,5,5,예능(대),예능(중),,미술, ,Y,N,대구광역시 남구 안지시장1길 25,(대명동),42487,,20231018
D10,대구광역시교육청,남구,교습소,10015,그림마을미술교습소,20091016,20091016,개원,        ,99991231,24,9,예능(대),예능(중),미술(초등),미술, ,N,N,대구광역시 남구 삼정2길 114,  3층 (봉덕동),705835,,20231018
D10,대구광역시교육청,남구,교습소,3000039291,글로벌아트스튜디오미술교습소,20250819,20250819,개원,        ,        ,0,9,예능(대),,,, ,Y, ,대구광역시 남구 이천로19길 68,", 상가 101호(이천동,교대역 월드메르디앙)",42427,,20260426
D10,대구광역시교육청,남구,교습소,3000011345,금잔디수학교습소,20120522,20120522,개원,        ,99991231,42,7,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:170000, 초등수학:150000, 초등수학:180000, 초등수학:160000, 중등수학:180000, 중등수학:130000",Y,N,대구광역시 남구 효성로 74,", 1층 (봉덕동)",705832,053-471-7642,20231018
D10,대구광역시교육청,남구,교습소,3000021324,급등영어교습소,20150622,20150622,개원,20210401,20210402,12,4,입시.검정 및 보습,보통교과,초등 영어,보습,"초등 영어:200000, 중등 영어:250000, 고등 영어:300000",Y,N,대구광역시 남구 효성로 40,(봉덕동) 2층,42515,,20231018
D10,대구광역시교육청,남구,교습소,3000023335,기타숲기타교습소,20230831,20230831,개원,        ,        ,0,8,예능(대),,,, ,Y, ,대구광역시 남구 대덕로 161,"(봉덕동,봉덕2차 화성파크드림) 301동 상가 206호",42444,,20231018
D10,대구광역시교육청,남구,교습소,3000014803,김샘수학교습소,20160304,20160304,개원,        ,99991231,32,8,입시.검정 및 보습,보통교과,,보습, ,Y,N,대구광역시 남구 현충로26길 57,", 1층 일부 (대명동)",42419,,20231018
D10,대구광역시교육청,남구,교습소,8218,김선영피아노교습소,20081014,20081014,개원,        ,99991231,28,4,예능(대),예능(중),,음악,"피아노(초급):130000, 피아노(중급):140000, 피아노(고급):180000, 피아노(중급 주5회):120000, 피아노(중급 주4회):120000, 피아노(중급 주3회):110000, 피아노(고급 주3회):130000",N,N,대구광역시 남구 효성로 70-1,  1층 (봉덕동),705832,053-476-5512,20250420
D10,대구광역시교육청,남구,교습소,10294,꿈나무피아노교습소,20091208,20091208,개원,        ,99991231,24,4,예능(대),예능(중),피아노(초급)-1,음악,"피아노(초급)-1:100000, 피아노(중급)-1:110000, 피아노(고급)-1:120000, 피아노(초급)-2:90000, 피아노(중급)-2:100000, 피아노(고급)-2:110000",Y,N,대구광역시 남구 대명서로 58,", 2층 (대명동)",42499,053-622-2673,20250406
D10,대구광역시교육청,남구,교습소,3000037277,나는국어다국어교습소,20240816,20240816,개원,        ,        ,0,4,입시.검정 및 보습,,,, ,Y, ,대구광역시 남구 효성로 46,", 2층 (봉덕동)",42515,,20240818
D10,대구광역시교육청,남구,교습소,3000020844,놀작랄라아트미술교습소,20221215,20221215,개원,        ,99991231,54,9,예능(대),예능(중),고급미술(놀작A),미술,"고급미술(놀작A):100000, 고급미술(놀작B):110000, 고급미술(놀작C):120000, 고급미술(놀작D):130000, 고급미술(드로잉A):140000, 고급미술(드로잉B):150000, 고급미술(드로잉C):160000, 고급미술(드로잉D):70000",Y,N,대구광역시 남구 명덕로64길 54,", 1층 (이천동)",42433,null,20231224
D10,대구광역시교육청,남구,교습소,3000018297,놀작윤미술교습소,20191001,20191001,개원,        ,99991231,15,9,예능(대),예능(중),미술(중급)3,미술,"미술(중급)3:120000, 미술(중급)4:130000, 미술(중급)1:80000, 미술(중급)2:110000",Y,N,대구광역시 남구 대덕로40길 134,", 1층 (봉덕동)",42513,null,20250323
D10,대구광역시교육청,남구,교습소,3000016678,능률주니어랩영어교습소,20180109,20180109,개원,        ,99991231,24,8,입시.검정 및 보습,보통교과,영어(초등),보습,"영어(초등):170000, 영어(초등):180000, 영어(중등):200000",Y,N,대구광역시 남구 효성로 70-2,", 1층 일부 (봉덕동)",42510,null,20241103
D10,대구광역시교육청,남구,교습소,9616,대성독서논술국어교습소,20090821,20090821,개원,        ,99991231,72,9,입시.검정 및 보습,보통교과,국어논술1(초등),보습,"국어논술1(초등):225000, 국어논술2(초등):180000, 국어논술3(초등):135000, 국어논술4(초등):90000, 국어논술5(초등):75000, 국어논술1(중등):160000, 국어논술2(중등):105000, 국어논술3(중등):130000, 국어논술4(중등):85000, 국어논술1(고등):275000, 국어논술2(고등):250000, 국어논술3(고등):125000",N,N,대구광역시 남구 대명로20길 10,  1층 (대명동),705811,053-651-0555,20260329
D10,대구광역시교육청,남구,교습소,3000020251,더쎈수학교습소,20220316,20220316,개원,        ,99991231,28,7,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:180000, 초등수학B:120000, 중등수학A:240000, 고등수학A:280000, 고등수학B:300000",Y,N,대구광역시 남구 대봉로26길 12,", 1층 (이천동)",42436,null,20250907
D10,대구광역시교육청,남구,교습소,3000012368,더하기수학교습소,20130723,20130723,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,수학(초등1),보습,"수학(초등1):170000, 수학(초등2):200000, 수학(초등3):140000, 수학(중등2):220000, 수학(중등3):250000, 수학(고등1):270000, 수학(고등2):300000, 수학(중등1):200000",Y,N,대구광역시 남구 안지랑로19길 19,", 1층일부 (대명동)",705811,053-655-2225,20251005
D10,대구광역시교육청,남구,교습소,3000037835,딱풀리는수학대봉초점수학교습소,20250527,20250527,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,대구광역시 남구 명덕로68길 78,", 1층(이천동)",42436,,20250601
D10,대구광역시교육청,남구,교습소,3000039654,딱풀리는수학영선초점수학교습소,20260213,20260213,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,대구광역시 남구 명덕로 200,", 상가 302동 212호(대명동,e편한세상 명덕역 퍼스트마크)",42422,,20260301
D10,대구광역시교육청,남구,교습소,3000014657,라온창의수학교습소,20160115,20160115,개원,        ,99991231,20,5,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:120000, 초등수학B:150000, 초등수학C:170000, 중등수학A:185000, 중등수학B:200000, 중등수학C:220000",Y,N,대구광역시 남구 이천로25길 64,", 1층 (이천동)",42423,null,20260419
D10,대구광역시교육청,남구,교습소,10460,라임미술교습소,20100105,20100105,개원,        ,99991231,72,9,예능(대),예능(중),미술(중급),미술,"미술(중급):150000, 미술(중급):140000, 미술(중급):120000, 미술(초급):140000, 미술(초급):130000, 미술(초급):110000, 미술(초급):85000, 미술(초급):55000",N,N,대구광역시 남구 대명로20길 16,  1층 (대명동),705811,053-625-3469,20231018
D10,대구광역시교육청,남구,교습소,3000037353,레인무용교습소,20240930,20240930,개원,        ,        ,0,9,예능(대),예능(중),초등현대무용(저학년)(고급)1,무용,"초등현대무용(저학년)(고급)1:90000, 초등현대무용(저학년)(고급)2:160000, 초등현대무용(저학년)(고급)3:190000, 초등현대무용(고학년)(고급)1:100000, 초등현대무용(고학년)(고급)2:180000, 초등현대무용(고학년)(고급)3:230000, 중등현대무용(고급)1:110000, 중등현대무용(고급)2:200000, 중등현대무용(고급)3:250000, 유아댄스(고급)1:80000, 유아댄스(고급)2:150000, 초등댄스(고급)1:100000, 유아발레(고급)1:80000, 유아발레(고급)2:150000, 유아발레(고급)3:180000, 초등댄스(고급)2:180000, 초등전공반(저학년)(고급)1:310000, 초등전공반(고학년)(고급)2:340000, 중등전공반(고급):450000, 예고입시반(고급):600000, 고등전공반(1학년)(고급):650000, 고등전공반(2학년)(고급):700000, 대학입시반(고급):800000, 성인현대무용(성인)1:120000, 성인현대무용(성인)2:220000, 성인 취미 작품반(성인)1:140000, 성인 취미 작품반(성인)2:260000",Y, ,대구광역시 남구 명덕로 110-2,", 3층 (대명동)",42402,,20241229
D10,대구광역시교육청,남구,교습소,3000021255,로그잉글리쉬영어교습소,20230614,20230614,개원,        ,99991231,0,9,국제화,외국어,"실용외국어A(영어, 내국인)",실용외국어(유아/초·중·고),"실용외국어A(영어, 내국인):230000, 실용외국어B(영어, 내국인):150000",Y,N,대구광역시 남구 삼정2길 50,", 1층 (봉덕동)",42508,,20240407
D10,대구광역시교육청,남구,교습소,3000016605,루체영어교습소,20171214,20171214,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:200000, 중등영어:250000",Y,N,대구광역시 남구 효성로 66,", 1층 일부 (봉덕동)",42510,null,20250302
D10,대구광역시교육청,남구,교습소,3000014086,리틀바하음악교습소,20150618,20150618,개원,        ,99991231,42,7,예능(대),예능(중),피아노초급,음악,"피아노초급:110000, 피아노초급:100000, 피아노중급:120000, 피아노중급:110000, 피아노고급:130000, 피아노고급:120000",Y,N,대구광역시 남구 대명로20길 10,", 1층 (대명동)",705811,053-763-4025,20231018
D10,대구광역시교육청,남구,교습소,3000020581,마리안나바이올린교습소,20220902,20220902,개원,        ,99991231,32,8,예능(대),예능(중),,음악, ,Y,N,대구광역시 남구 대덕로40길 120-2,", 1층 (봉덕동)",42513,,20231018
D10,대구광역시교육청,남구,교습소,3000021110,마이첼로교습소,20230418,20230418,개원,        ,99991231,9,9,예능(대),예능(중),,음악, ,Y,N,대구광역시 남구 대명로14길 60,", 501동 B120호 (대명동)",42483,,20231018
D10,대구광역시교육청,남구,교습소,8357,메카수학교습소,20081112,20081112,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):120000, 수학(중등):150000, 수학(고등):250000",Y,N,대구광역시 남구 대명남로 90-2,", 1층 일부 (대명동)",42492,053-629-2397,20260405
D10,대구광역시교육청,남구,교습소,3000014321,모리의소리음악교습소,20150918,20150918,개원,        ,99991231,32,8,예능(대),예능(중),피아노초급A,음악,"피아노초급A:140000, 피아노초급B:120000, 피아노중급A:150000, 피아노중급B:130000",Y,N,대구광역시 남구 봉덕초등길 11-2,", 1층 (봉덕동)",705832,null,20250810
D10,대구광역시교육청,남구,교습소,3000035322,문태경화실미술교습소,20240628,20240627,개원,        ,        ,0,9,예능(대),예능(중),미술고급1,미술,"미술고급1:150000, 미술고급2:240000, 미술고급3:350000, 미술고급4:450000, 미술고급5:550000, 미술고급6:650000, 미술성인1:150000, 미술성인2:240000, 미술성인3:300000, 미술성인4:400000",Y, ,대구광역시 남구 중앙대로42길 5,", 2층 (대명동)",42424,,20250601
D10,대구광역시교육청,남구,교습소,3000014456,뮤엠영선영어교습소,20151112,20151112,개원,        ,99991231,32,8,입시.검정 및 보습,보통교과,영어초등,보습,"영어초등:185000, 영어초등:195000, 영어초등:215000, 영어중등:250000",Y,N,대구광역시 남구 중앙대로48길 63,", 1층 (대명동)",705800,053-473-0988,20231018
D10,대구광역시교육청,남구,교습소,3000012075,뮤엠영어교습소,20130307,20130307,개원,        ,99991231,35,9,입시.검정 및 보습,보통교과,영어(초등),보습,"영어(초등):120000, 영어(초등):160000, 영어(초등):200000, 영어(중등):138000, 영어(중등):180000, 영어(중등):230000, 영어(고등):270000",Y,N,대구광역시 남구 대봉로26길 10,", 2층 일부(이천동)",42436,053-471-0585,20240915
D10,대구광역시교육청,남구,교습소,3000039628,뮤엠영어명덕퍼스트영어교습소,20260204,20260204,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,대구광역시 남구 명덕로48길 33,", 1층(이천동)",42422,,20260215
D10,대구광역시교육청,남구,교습소,3000018774,미래엔수학교습소,20200317,20200317,개원,        ,99991231,22,8,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):170000, 수학(중등):220000, 수학(고등)A:360000, 수학(고등)B:280000",Y,N,대구광역시 남구 대봉로26길 24,", 1층 일부 (이천동)",42436,,20260412
D10,대구광역시교육청,남구,교습소,3000010698,미래엔영어제니영어교습소,20111012,20111012,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,초등영어1,보습,"초등영어1:160000, 초등영어2:180000, 중등영어:240000",Y,N,대구광역시 남구 봉덕초등길 7,", 1층 일부 (봉덕동)",42506,053-290-3334,20260201
D10,대구광역시교육청,남구,교습소,3000037753,봉덕하연과학교습소,20250403,20250403,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등A,보습,"초등A:49000, 초등B:44000, 초등C:42000, 초등D:56000, 중등A:90000, 중등B:150000, 중등C:120000, 중등D:240000, 고등A:250000, 고등B:190000, 고등C:170000, 고등D:160000, 과학실험상자:0, 활동지,실험재료세트:0",Y, ,대구광역시 남구 신촌길 57,", 402동 204호(봉덕동,앞산비스타동원)",42510,,20251019
D10,대구광역시교육청,남구,교습소,2797,빈센트미술교습소,20050321,20050321,개원,        ,99991231,90,9,예능(대),예능(중),미술(초급)1,미술,"미술(초급)1:150000, 미술(초급)2:140000, 미술(초급)3:130000, 미술(초급)4:130000, 미술(초급)5:120000, 미술(중급)1:160000, 미술(중급)2:140000, 미술(중급)3:130000, 미술(중급)4:120000",N,N,대구광역시 남구 효성로 76,  1층 (봉덕동),705832,053-475-3793,20240421
D10,대구광역시교육청,남구,교습소,3000019337,빡쎈수학교습소,20210222,20210222,개원,        ,99991231,30,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,대구광역시 남구 효성로 57,", 1층 우측 (봉덕동)",42506,,20231018
D10,대구광역시교육청,남구,교습소,3000027259,뿌리깊은영어교습소,20240122,20240122,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,영어(초등),보습,"영어(초등):260000, 영어(중등):300000, 영어(고등):320000",Y, ,대구광역시 남구 대봉로 12,"120동 202호 (봉덕동,앞산봉덕 영무예다음)",42512,,20250420
D10,대구광역시교육청,남구,교습소,3000012573,사이안아트스튜디오미술교습소,20131029,20131029,개원,        ,99991231,48,8,예능(대),예능(중),미술(고급)1,미술,"미술(고급)1:100000, 미술(고급)2:120000, 미술(고급)3:140000, 미술(성인)1:160000, 미술(성인)2:300000",Y,N,대구광역시 남구 대봉로26길 24,", 1층 (이천동)",705837,053-471-0802,20250914
D10,대구광역시교육청,남구,교습소,3000013667,삼공삼공영어교습소,20150102,20141231,개원,        ,99991231,32,8,입시.검정 및 보습,보통교과,영어(초등),보습,"영어(초등):150000, 영어(초등):170000, 영어(중등):220000, 영어(고등):270000",N,N,대구광역시 남구 대명역1길 51,", 1층 (대명동)",705811,,20231018
D10,대구광역시교육청,남구,교습소,3000014741,삼성영어셀레나봉덕효명영어교습소,20160218,20160218,개원,        ,99991231,81,9,입시.검정 및 보습,보통교과,초등영어특강A,보습,"초등영어특강A:44000, 초등영어특강B:89000, 중등영어특강A:51000, 중등영어특강B:103000, 초등영어A:198000, 초등영어B:215000, 초등영어C:224000, 초등영어D:235000, 초등영어E:261000, 중등영어A:280000, 중등영어B:302000, 중등영어C:272000",Y,N,대구광역시 남구 효성로 72,", 1층 (봉덕동)",42510,,20241229
D10,대구광역시교육청,남구,교습소,3000010767,샵피아노교습소,20111109,20111109,개원,        ,99991231,15,5,예능(대),예능(중),피아노(초급),음악,"피아노(초급):130000, 피아노(중급):140000, 피아노(고급):150000",Y,N,대구광역시 남구 효성로 76,", 1층 일부 (봉덕동)",42510,053-474-4432,20231018
D10,대구광역시교육청,남구,교습소,3000017936,서샘수학교습소,20190507,20190507,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):150000, 수학(중등):200000, 수학(고등):300000",Y,N,대구광역시 남구 명덕로64길 57-1,", 1층 일부 (이천동)",42433,,20231018
D10,대구광역시교육청,남구,교습소,3000020784,서울N(엔)수학교습소,20221202,20221202,개원,        ,99991231,63,7,입시.검정 및 보습,보통교과,심화수학(고등),보습,"심화수학(고등):500000, 통합중등수학:100000, 수학(초등)A:180000, 수학(초등)B:220000, 수학(중등)A:250000, 수학(중등)B:280000, 수학(중등)C:330000, 수학(고등1):300000, 수학(고등2):350000, 수학(고등3):400000, 수능고등수학:150000",Y,N,대구광역시 남구 대봉로 128,", 3층 (이천동)",42436,null,20260201
D10,대구광역시교육청,남구,교습소,3000017009,서울대수학교습소,20180503,20180503,개원,        ,99991231,32,8,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):200000, 수학(중등):250000, 수학(고등):300000, 수학(고등):400000",Y,N,대구광역시 남구 봉덕초등길 7,", 1층 일부 (봉덕동)",42506,,20231018
D10,대구광역시교육청,남구,교습소,3000019927,선클라우드아트(SuncloudArt)미술교습소,20211122,20211122,개원,        ,99991231,36,9,예능(대),예능(중),중급미술,미술,"중급미술:130000, 초급미술1:110000, 초급미술2:120000, 고급미술1:100000, 고급미술2:150000",Y,N,대구광역시 남구 현충동길 65,", 1층 일부 (대명동)",42419,null,20260308
D10,대구광역시교육청,남구,교습소,3000012351,성명꾸미들미술교습소,20130705,20130705,개원,        ,99991231,27,9,예능(대),예능(중),미술(중급)2,미술,"미술(중급)2:110000, 미술(초급):90000, 미술(중급)1:100000, 미술(고급):120000",Y,N,대구광역시 남구 성당로30길 54,", 1층 일부 (대명동)",42461,010-6512-1075,20260405
D10,대구광역시교육청,남구,교습소,8814,송피아노교습소,20090303,20090303,개원,        ,99991231,15,5,예능(대),예능(중),피아노 주5회(고급),음악,"피아노 주5회(고급):150000, 피아노 주4회(고급):145000, 피아노 주3회(고급):140000, 피아노 주2회(고급):135000",N,N,대구광역시 남구 희망로 31,  2층 (이천동),705836,053-473-1240,20251102
D10,대구광역시교육청,남구,교습소,4627,쇼팽의빨간피아노교습소,20060314,20060314,개원,        ,99991231,15,5,예능(대),예능(중),피아노(초급),음악,"피아노(초급):85000, 피아노(중급):90000, 피아노(고급):100000",N,N,대구광역시 남구 명덕로68길 46-1,  1층 (이천동),705836,053-471-2093,20231018
D10,대구광역시교육청,남구,교습소,3000018289,수학신수학교습소,20190926,20190926,개원,        ,99991231,14,5,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):200000, 수학(중등):250000, 수학(고등):300000",Y,N,대구광역시 남구 대봉로14길 30,", 상가동 202호 (봉덕동, 봉덕화성파크드림)",42443,,20231018
D10,대구광역시교육청,남구,교습소,9143,"수학의신,신수학교습소",20090527,20090527,개원,        ,99991231,56,8,입시.검정 및 보습,보통교과,수학(초등)-A,보습,"수학(초등)-A:150000, 수학(초등)-B:160000, 수학(초등)-C:170000, 수학(중등)-A:190000, 수학(중등)-B:210000, 수학(중등)-C:220000, 수학(고등):250000",Y,N,대구광역시 남구 이천로25길 68-2,", 1층 일부 (이천동)",42423,053-475-1109,20250316
D10,대구광역시교육청,남구,교습소,2000008155,슈만과클라라피아노교습소,20010201,20010201,개원,        ,99991231,30,5,예능(대),예능(중),피아노초급 주5회,음악,"피아노초급 주5회:130000, 피아노초급 주4회:120000, 피아노초급 주3회:110000, 피아노초급 주2회:100000, 피아노초급 주1회:50000, 피아노중급 주5회:140000, 피아노고급 주5회:150000, 피아노고급 주4회:140000, 피아노고급 주3회:130000, 피아노중급 주4회:130000, 피아노중급 주3회:120000, 피아노중급 주2회:110000, 피아노중급 주1회:55000, 피아노고급 주2회:120000, 피아노고급 주1회:60000",N,N,대구광역시 남구 이천로25길 68-2,  1층일부 (이천동),705838,053-472-1539,20260201
D10,대구광역시교육청,남구,교습소,3000017057,승리수학교습소,20180525,20180525,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,수학(고등),보습,"수학(고등):300000, 수학(초등):200000, 수학(중등):240000",Y,N,대구광역시 남구 대명서로 61,", 2층 (대명동)",42499,null,20260329
